text,label
Unacademy: Your subscription Rs.114340 renewed. Valid till 08-Sep-2025. Happy learning!,Education
Netflix: Your subscription Rs.42354 renewed for next month. Enjoy streaming!,Entertainment
Canara Bank: FD of Rs.47054 at 7.6% p.a. booked. Maturity: 23-Jan-2025. Ref: 6OGR24DKPN,Investment
NSP: Scholarship Rs.6736 disbursed to your account. Ref: WL2TABU84D. Keep studying!,Education
SRL Diagnostics: Your test reports are ready. View at srl.in using 56U7RBRVTY.,Healthcare
Reminder: Home Loan installment Rs.190059 due on 03-May-2025. Auto-debit scheduled. -YES Bank,Loan
BYJU'S: Your EMI of Rs.92787 due on 11-Apr-2025. Pay to continue course access.,Education
Your car loan EMI of Rs.198201 has been debited from account. Receipt: 6G9JSMYXRZ. -Axis Bank,Loan
BookMyShow: Booking confirmed! Dunki 2 at PVR: Palladium on 08-Oct-2025. Ref: 7SOWGTZ6CB,Entertainment
Congratulations! You are selected for MBBS at Manipal. Pay Rs.12068 by 13-Jan-2025.,Education
ALERT: IndusInd Bank policy 31VLCY8GER will lapse on 18-Dec-2025. Pay Rs.150815 premium immediately.,Insurance
Apollo: Hospital bill for patient 0LIJNEOAG5: Rs.114867. Pay at billing counter.,Healthcare
"Dear Parent, school fee Rs.165209 for February due on 07-Aug-2025. Pay at school/online.",Education
Congratulations! Your Kotak Bank personal loan Rs.12004 at 14.5% p.a. is approved.,Loan
Your SIP Rs.14105 in ICICI Prudential fund failed. Insufficient balance. Retry on 14-Jan-2025.,Investment
BookMyShow: Booking confirmed! Animal Returns at PVR: Palladium on 04-Jan-2025. Ref: 3GY0GUI8G9,Entertainment
Health reminder: Time for your diabetes medication. Stay healthy! -Apollo,Healthcare
Manipal University: Hostel fee Rs.165648 pending. Last date: 20-Aug-2025. Pay at portal.,Education
CDSL: Dividend of Rs.154169 received in your demat account. Scrip: RELIANCE.,Investment
Policy lapse warning: Health cover for family will end on 08-Dec-2025. Pay Rs.169701 now.,Insurance
Your car loan EMI of Rs.62094 has been debited from account. Receipt: O00XGH14KO. -HDFC Bank,Loan
Reminder: Home Loan installment Rs.166769 due on 11-Apr-2025. Auto-debit scheduled. -IndusInd Bank,Loan
LIC of India: Premium Rs.143150 for policy 2IZX13NWCA due 14-Jan-2025. Pay at LIC portal.,Insurance
Spotify: Premium renewed at Rs.140957. Download unlimited songs. Enjoy!,Entertainment
BGMI: 189321 UC purchased successfully. Ref: DW47MLYKI9. Happy gaming!,Entertainment
PM Scholarship: Rs.89032 credited to account IWSM7WO618. Continue your education.,Education
Union Bank Mutual Fund: Monthly SIP Rs.62094 invested. NAV: Rs.229.02. Folio: VFRCEX0XOR,Investment
Axis Bank: Education loan disbursement Rs.137252 credited to college account. Ref: NV1LOS4HC8,Loan
Education loan EMI Rs.192399 due on 05-Jun-2025. Maintain sufficient balance. -PNB,Loan
Cashless claim approved at hospital. Auth code CZ2PVV1GS6. Pre-auth amount Rs.93577.,Insurance
Practo: Your teleconsultation with Dr. Mehta at 10:30 AM today. Join via app.,Healthcare
"Dear student, your JEE Main exam on 12-Nov-2025 at Delhi. Carry admit card.",Education
Policy LPV6FI02S9 matures on 27-Mar-2025. Maturity benefit Rs.184443 will be paid to your account.,Insurance
Thyrocare: Blood test results uploaded. HbA1c: 6.2. Vitamin D: 28. Ref: XOFYG1U08W,Healthcare
Health insurance premium Rs.143150 auto-debited successfully. Policy F80UYIPQXM renewed.,Insurance
YES Bank Mutual Fund: Monthly SIP Rs.83144 invested. NAV: Rs.224.51. Folio: QR384SGPRA,Investment
Apollo Hospitals: Your appointment with Dr. Sharma confirmed for 02-Sep-2025 at 10:30 AM.,Healthcare
Fortis Hospital: Discharge summary ready. Final bill Rs.80479. Ref: EQ34P4MXE8,Healthcare
BookMyShow: Event ticket confirmed. Sunburn Festival on 17-Feb-2025 at Nesco Ground. Ref: 6NMLTNV0EY,Entertainment
Fortis: OPD appointment ID YDALO23CC7 scheduled on 04-Jan-2025. Report 15 min early.,Healthcare
ICICI Bank: Education loan disbursement Rs.185849 credited to college account. Ref: LT23XF3525,Loan
CBSE: Board exam admit card released. Roll No: ZH5AW2SPGB. Download at cbse.gov.in.,Education
Canara Bank: Your home loan account EMI Rs.4775 due on 16-Nov-2025. Pay via NetBanking. Ref: 5CKBQTQLDP,Loan
"Dear student, your JEE Main exam on 11-Sep-2025 at Delhi. Carry admit card.",Education
SonyLIV: Rs.22155 subscription activated. Enjoy sports and shows till 05-Aug-2025.,Entertainment
BYJU'S: Your EMI of Rs.2228 due on 11-Feb-2025. Pay to continue course access.,Education
Fortis: OPD appointment ID N9DUSF6BH0 scheduled on 21-Jan-2025. Report 15 min early.,Healthcare
Thyrocare: Blood test results uploaded. HbA1c: 6.2. Vitamin D: 28. Ref: EIQD7I5BVS,Healthcare
HDFC Bank: Your loan is overdue. Overdue EMI: Rs.120238. Call 1800-XXX-XXXX to regularize.,Loan
Your SIP Rs.16912 in HDFC Equity fund failed. Insufficient balance. Retry on 13-Jun-2025.,Investment
Your ICICI Bank personal loan EMI Rs.184443 due 12-Nov-2025. Outstanding: Rs.198908. Pay now.,Loan
Kotak Bank Health: Your cashless request at hospital approved upto Rs.99885. Auth: 31VLCY8GER,Insurance
ALERT: ICICI Bank policy JU49OZYA79 will lapse on 04-May-2025. Pay Rs.98678 premium immediately.,Insurance
Thyrocare: Blood test results uploaded. HbA1c: 6.2. Vitamin D: 28. Ref: 0IVPSNMMX1,Healthcare
IIT Delhi: Semester fee Rs.160120 due on 15-Sep-2025. Pay via SBI Collect. Ref: U4PY9RCFDU,Education
Congratulations! You are selected for MBBS at BITS Pilani. Pay Rs.147716 by 19-Oct-2025.,Education
Netflix: Your subscription Rs.50061 renewed for next month. Enjoy streaming!,Entertainment
BookMyShow: Event ticket confirmed. Comic Con on 06-Apr-2025 at JLN Stadium. Ref: 5JJ2SFENBT,Entertainment
SBI: Your loan is overdue. Overdue EMI: Rs.43433. Call 1800-XXX-XXXX to regularize.,Loan
Hotstar: Premium plan Rs.175735 activated. Watch unlimited content. Ref: 016Y2ND9VJ,Entertainment
Your result is declared. Marks: 379/500. Merit rank: 5580. Check portal.,Education
Zomato Live: Ticket for NH7 Weekender booked. Rs.123522 paid. Date: 19-Oct-2025. Ref: 1PMRHHIB6C,Entertainment
SBI: PPF deposit Rs.102121 credited to account 016Y2ND9VJ. Balance Rs.395306.,Investment
Netmeds: Your order #6QVK3UMCVB dispatched. Medicines arrive by 15-Dec-2025. Rs.189321 paid.,Healthcare
YES Bank: FD of Rs.45097 at 15.8% p.a. booked. Maturity: 23-Aug-2025. Ref: NV1LOS4HC8,Investment
IndusInd Bank Health: Your cashless request at hospital approved upto Rs.131836. Auth: LIC7VP9IXD,Insurance
Cashless claim approved at hospital. Auth code MP8XPZ8G6I. Pre-auth amount Rs.197321.,Insurance
SonyLIV: Rs.40807 subscription activated. Enjoy sports and shows till 12-Aug-2025.,Entertainment
Zomato Live: Ticket for Comic Con booked. Rs.121425 paid. Date: 14-Nov-2025. Ref: 1UU5LRW5PM,Entertainment
CBSE: Board exam admit card released. Roll No: MCH1RU5RH4. Download at cbse.gov.in.,Education
Your Axis Bank personal loan EMI Rs.143783 due 19-Feb-2025. Outstanding: Rs.125185. Pay now.,Loan
FD maturity alert: Rs.3789 FD matures on 23-Jan-2025. Renew or credit to account. -Union Bank,Investment
Lal PathLabs: Sample 6NMLTNV0EY collected. Reports ready by 19-Jul-2025. Download on app.,Healthcare
Spotify: Premium renewed at Rs.154980. Download unlimited songs. Enjoy!,Entertainment
Education loan EMI Rs.6007 due on 23-Nov-2025. Maintain sufficient balance. -Kotak Bank,Loan
Fortis Hospital: Discharge summary ready. Final bill Rs.103048. Ref: JUJ8W9AZDS,Healthcare
Thyrocare: Blood test results uploaded. HbA1c: 6.2. Vitamin D: 28. Ref: 6G9JSMYXRZ,Healthcare
HDFC Bank Insurance: Claim GYHQF2T0PN settled. Rs.71784 credited to your bank account.,Insurance
"Dear Parent, school fee Rs.14105 for July due on 17-Feb-2025. Pay at school/online.",Education
Reminder: Home Loan installment Rs.120238 due on 23-Jan-2025. Auto-debit scheduled. -Canara Bank,Loan
Cashless claim approved at hospital. Auth code WCHM2K69FA. Pre-auth amount Rs.189321.,Insurance
Policy lapse warning: Health cover for family will end on 12-Aug-2025. Pay Rs.123522 now.,Insurance
SIP of Rs.88292 in HDFC Equity fund deducted on 23-Oct-2025. Units allotted: 460.,Investment
Your result is declared. Marks: 300/500. Merit rank: 5318. Check portal.,Education
Thyrocare: Blood test results uploaded. HbA1c: 6.2. Vitamin D: 28. Ref: SFVRUSXHI9,Healthcare
PM Scholarship: Rs.16912 credited to account 7SOWGTZ6CB. Continue your education.,Education
HDFC Bank: FD of Rs.104895 at 13.2% p.a. booked. Maturity: 11-Apr-2025. Ref: EIQD7I5BVS,Investment
Dream11: Rs.6066 added to wallet. Join contests and win. Ref: WTVL065W5U,Entertainment
Mediclaim: Rs.154980 claimed for hospitalization. Approved Rs.335937. Settle balance.,Insurance
MPL: Your game deposit Rs.99745 added. Play and win big! Ref: 016Y2ND9VJ,Entertainment
Apollo Hospitals: Your appointment with Dr. Sharma confirmed for 17-Oct-2025 at 10:30 AM.,Healthcare
Coursera: Certificate course payment Rs.22155 received. Start learning now!,Education
PVR Cinemas: 2 tickets for Dunki 2 on 05-Oct-2025. Booking ID PBYJFMEFWL. Total: Rs.182481,Entertainment
"Dear Customer, your Home Loan EMI of Rs.48069 is due on 27-Jul-2025. Please pay to avoid penalty. -Canara Bank",Loan
SIP of Rs.18817 in ICICI Prudential fund deducted on 26-Oct-2025. Units allotted: 20.,Investment
NEET 2025: Your hall ticket is ready. Download using JUJ8W9AZDS. Exam date: 11-Sep-2025.,Education
Term insurance policy KK8C695I4N: Premium Rs.172448 paid. Cover: Rs.380502. Thank you.,Insurance
CDSL: Dividend of Rs.175260 received in your demat account. Scrip: RELIANCE.,Investment
ALERT: HDFC Bank policy AC0K1YXSI4 will lapse on 09-Mar-2025. Pay Rs.160120 premium immediately.,Insurance
Congratulations! You are selected for B.Com at IIT Bombay. Pay Rs.88292 by 17-Sep-2025.,Education
Lal PathLabs: Sample 0IVPSNMMX1 collected. Reports ready by 11-Sep-2025. Download on app.,Healthcare
1mg: Medicine subscription refill due on 17-Oct-2025. Rs.99745 to be charged.,Healthcare
Cashless claim approved at hospital. Auth code GYHQF2T0PN. Pre-auth amount Rs.182481.,Insurance
Policy DW47MLYKI9 matures on 05-Oct-2025. Maturity benefit Rs.141108 will be paid to your account.,Insurance
CBSE: Board exam admit card released. Roll No: 28TYU03ZXB. Download at cbse.gov.in.,Education
Recurring Deposit: Rs.80479 installment debited. RD matures on 02-Sep-2025. -Union Bank,Investment
Your SIP Rs.123522 in Axis Midcap fund failed. Insufficient balance. Retry on 26-Oct-2025.,Investment
Axis Bank: Gold bond interest Rs.88899 credited. Holding: 150 grams. Ref: 5CKBQTQLDP,Investment
CDSL: Dividend of Rs.147908 received in your demat account. Scrip: RELIANCE.,Investment
Lal PathLabs: Sample 6OGR24DKPN collected. Reports ready by 21-Aug-2025. Download on app.,Healthcare
Your car loan EMI of Rs.6007 has been debited from account. Receipt: DXCU9SZ1RS. -Canara Bank,Loan
SBI Insurance: Claim EQ5TASKH7D settled. Rs.99885 credited to your bank account.,Insurance
Health insurance premium Rs.97096 auto-debited successfully. Policy 31VLCY8GER renewed.,Insurance
Hotstar: Premium plan Rs.165648 activated. Watch unlimited content. Ref: NV1LOS4HC8,Entertainment
Your car loan EMI of Rs.99745 has been debited from account. Receipt: KHIXLD5IOZ. -Kotak Bank,Loan
Your result is declared. Marks: 459/500. Merit rank: 6742. Check portal.,Education
"Dear Parent, school fee Rs.166985 for April due on 06-Apr-2025. Pay at school/online.",Education
IndusInd Bank Mutual Fund: Monthly SIP Rs.99885 invested. NAV: Rs.263.6. Folio: KHIXLD5IOZ,Investment
Practo: Your teleconsultation with Dr. Mehta at 10:30 AM today. Join via app.,Healthcare
Apollo Hospitals: Your appointment with Dr. Sharma confirmed for 13-Jan-2025 at 10:30 AM.,Healthcare
Union Bank Health: Your cashless request at hospital approved upto Rs.157157. Auth: JEGRFYNC24,Insurance
SonyLIV: Rs.140726 subscription activated. Enjoy sports and shows till 09-Mar-2025.,Entertainment
Unacademy: Your subscription Rs.139959 renewed. Valid till 09-Jul-2025. Happy learning!,Education
ICICI Bank: PPF deposit Rs.198201 credited to account UBSN1WJ4KY. Balance Rs.42024.,Investment
Practo: Your teleconsultation with Dr. Mehta at 02:00 PM today. Join via app.,Healthcare
"Dear Customer, your Home Loan EMI of Rs.6736 is due on 28-Jun-2025. Please pay to avoid penalty. -Canara Bank",Loan
Axis Bank: Education loan disbursement Rs.23467 credited to college account. Ref: KK8C695I4N,Loan
Education loan EMI Rs.147716 due on 03-Oct-2025. Maintain sufficient balance. -IndusInd Bank,Loan
FD maturity alert: Rs.114060 FD matures on 19-Jul-2025. Renew or credit to account. -Kotak Bank,Investment
Congratulations! Your HDFC Bank personal loan Rs.88899 at 11.4% p.a. is approved.,Loan
Your car loan EMI of Rs.88899 has been debited from account. Receipt: SAFMYWIP4R. -YES Bank,Loan
Policy lapse warning: Health cover for family will end on 13-Jan-2025. Pay Rs.138669 now.,Insurance
Your SIP Rs.114060 in SBI BlueChip fund failed. Insufficient balance. Retry on 28-Jan-2025.,Investment
Policy lapse warning: Health cover for family will end on 05-Jun-2025. Pay Rs.60564 now.,Insurance
Kotak Bank: Gold bond interest Rs.175260 credited. Holding: 279 grams. Ref: SJV9KLEZ7F,Investment
Practo: Your teleconsultation with Dr. Mehta at 02:00 PM today. Join via app.,Healthcare
Health reminder: Time for your diabetes medication. Stay healthy! -Apollo,Healthcare
Health reminder: Time for your diabetes medication. Stay healthy! -Apollo,Healthcare
Policy 1NR0RHZXQR matures on 10-Feb-2025. Maturity benefit Rs.190771 will be paid to your account.,Insurance
NPS contribution Rs.3863 credited. PRAN: DXCU9SZ1RS. Current value Rs.494878.,Investment
Policy 2IZX13NWCA matures on 04-Jan-2025. Maturity benefit Rs.114371 will be paid to your account.,Insurance
Cashless claim approved at hospital. Auth code DW47MLYKI9. Pre-auth amount Rs.189321.,Insurance
Kotak Bank Insurance: Claim W3RN3QXKTU settled. Rs.937 credited to your bank account.,Insurance
Policy 3NCSTLRUCM matures on 06-Sep-2025. Maturity benefit Rs.134210 will be paid to your account.,Insurance
Your result is declared. Marks: 300/500. Merit rank: 7864. Check portal.,Education
URGENT: IndusInd Bank loan EMI Rs.45097 overdue since 11-Sep-2025. Pay immediately to avoid legal action.,Loan
Congratulations! You are selected for MBA Finance at BITS Pilani. Pay Rs.92752 by 13-Jan-2025.,Education
BookMyShow: Event ticket confirmed. NH7 Weekender on 11-Apr-2025 at Nesco Ground. Ref: WL2TABU84D,Entertainment
Your SIP Rs.134277 in Axis Midcap fund failed. Insufficient balance. Retry on 12-Nov-2025.,Investment
ALERT: Axis Bank policy JXAYO3X4U8 will lapse on 24-Dec-2025. Pay Rs.175735 premium immediately.,Insurance
Recurring Deposit: Rs.92787 installment debited. RD matures on 17-Sep-2025. -PNB,Investment
Fortis: OPD appointment ID 976VF17VQX scheduled on 11-Feb-2025. Report 15 min early.,Healthcare
Amazon Prime: Membership renewed. Rs.18817 charged. Valid till 17-Sep-2025.,Entertainment
1mg: Medicine subscription refill due on 14-Jun-2025. Rs.17341 to be charged.,Healthcare
Coursera: Certificate course payment Rs.14226 received. Start learning now!,Education
FD interest Rs.14226 credited to account. Ref: TKH7C7O2DU. -ICICI Bank,Investment
Hotstar: Premium plan Rs.19763 activated. Watch unlimited content. Ref: 06RNGBPIS3,Entertainment
Your insurance claim 9IGJWBMSBR for Rs.38244 has been approved. Amount will be credited in 3-5 days.,Insurance
ICICI Bank: Loan application WL2TABU84D under review. Processing fee Rs.165209 received.,Loan
PVR Cinemas: 2 tickets for Dunki 2 on 25-Dec-2025. Booking ID YDALO23CC7. Total: Rs.61677,Entertainment
Manipal University: Hostel fee Rs.118024 pending. Last date: 19-Jun-2025. Pay at portal.,Education
Education loan EMI Rs.169701 due on 10-Mar-2025. Maintain sufficient balance. -Axis Bank,Loan
Canara Bank: Loan application MGJGIACHLE under review. Processing fee Rs.62094 received.,Loan
Manipal University: Hostel fee Rs.85030 pending. Last date: 11-Jul-2025. Pay at portal.,Education
UPSC: Your application 5JJ2SFENBT accepted. Prelims exam on 17-Apr-2025. Admit card available.,Education
Fortis Hospital: Discharge summary ready. Final bill Rs.19763. Ref: 6QVK3UMCVB,Healthcare
Netmeds: Your order #3CQQ7EOUZC dispatched. Medicines arrive by 17-Feb-2025. Rs.69323 paid.,Healthcare
YES Bank: Your life insurance premium Rs.138669 due on 01-Jun-2025. Pay to avoid lapse.,Insurance
Fortis: OPD appointment ID NM0E00GBL7 scheduled on 13-Jun-2025. Report 15 min early.,Healthcare
Policy lapse warning: Health cover for family will end on 24-Dec-2025. Pay Rs.145781 now.,Insurance
Dream11: Rs.114340 added to wallet. Join contests and win. Ref: PWHL7V1JWN,Entertainment
URGENT: IndusInd Bank loan EMI Rs.175386 overdue since 11-Apr-2025. Pay immediately to avoid legal action.,Loan
Your result is declared. Marks: 422/500. Merit rank: 5418. Check portal.,Education
Your ICICI Bank health insurance policy VV1G1NLMON renewed. Sum insured Rs.19763. Valid for 1 year.,Insurance
MPL: Your game deposit Rs.169885 added. Play and win big! Ref: VCWTA0DF5Z,Entertainment
Fortis Hospital: Discharge summary ready. Final bill Rs.140726. Ref: E82OFJI3KV,Healthcare
Practo: Your teleconsultation with Dr. Mehta at 10:30 AM today. Join via app.,Healthcare
Fortis Hospital: Discharge summary ready. Final bill Rs.180059. Ref: VCWTA0DF5Z,Healthcare
Your insurance claim 3CQQ7EOUZC for Rs.35904 has been approved. Amount will be credited in 3-5 days.,Insurance
BookMyShow: Booking confirmed! Pathaan 2 at INOX: Nexus on 02-Mar-2025. Ref: V2MGNVRNPG,Entertainment
Vaccination reminder: Your next dose is due on 13-Jan-2025. Consult your doctor.,Healthcare
PharmEasy: Prescription medicines order #HLHI5EIEUN. COD Rs.180059. Delivery 11-Sep-2025.,Healthcare
PM Scholarship: Rs.199221 credited to account XPUO9RBF06. Continue your education.,Education
BookMyShow: Event ticket confirmed. NH7 Weekender on 02-Mar-2025 at Nesco Ground. Ref: B4AOGX7HXV,Entertainment
Kotak Bank Car Loan: EMI Rs.167946 due on 18-Jan-2025. Missed payment will affect credit score.,Loan
BookMyShow: Event ticket confirmed. NH7 Weekender on 09-Jun-2025 at MMRDA Grounds. Ref: JXAYO3X4U8,Entertainment
PNB: Personal Loan of Rs.38244 approved! Disbursement in 2 hours. Ref: JEGRFYNC24,Loan
Spotify: Premium renewed at Rs.143783. Download unlimited songs. Enjoy!,Entertainment
Recurring Deposit: Rs.99885 installment debited. RD matures on 18-Dec-2025. -HDFC Bank,Investment
Axis Bank: You can pre-close your loan. Outstanding Rs.167957. Pre-closure charges apply.,Loan
Education loan EMI Rs.168043 due on 09-Jul-2025. Maintain sufficient balance. -Kotak Bank,Loan
NSE/BSE: Your portfolio value Rs.43454. Today's gain: Rs.383368.,Investment
Axis Bank Insurance: Claim 4UWUZ4C7Q5 settled. Rs.110694 credited to your bank account.,Insurance
Zerodha: Order executed. Bought 343 shares at Rs.441.92. Total: Rs.141062.,Investment
Your Union Bank personal loan EMI Rs.75919 due 04-Jan-2025. Outstanding: Rs.463898. Pay now.,Loan
ICICI Bank: Loan application DXCU9SZ1RS under review. Processing fee Rs.190771 received.,Loan
YouTube Premium: Rs.106460 charged for March subscription. Ad-free experience.,Entertainment
UPSC: Your application L1HRLWQ6P6 accepted. Prelims exam on 05-Jun-2025. Admit card available.,Education
1mg: Medicine subscription refill due on 04-Jan-2025. Rs.87583 to be charged.,Healthcare
Dream11: Rs.140726 added to wallet. Join contests and win. Ref: LW5Z9PAB8N,Entertainment
Your SIP Rs.6736 in Kotak Flexi fund failed. Insufficient balance. Retry on 15-May-2025.,Investment
Fortis Hospital: Discharge summary ready. Final bill Rs.22155. Ref: 1PMRHHIB6C,Healthcare
Fortis Hospital: Discharge summary ready. Final bill Rs.593. Ref: WCHM2K69FA,Healthcare
Practo: Your teleconsultation with Dr. Mehta at 02:00 PM today. Join via app.,Healthcare
Manipal University: Hostel fee Rs.44226 pending. Last date: 18-Jan-2025. Pay at portal.,Education
Your Canara Bank health insurance policy U4PY9RCFDU renewed. Sum insured Rs.165550. Valid for 1 year.,Insurance
BookMyShow: Booking confirmed! Animal Returns at Cinepolis: Orion on 05-Oct-2025. Ref: 9SGXA892IB,Entertainment
YouTube Premium: Rs.192399 charged for June subscription. Ad-free experience.,Entertainment
PNB: Education loan disbursement Rs.189321 credited to college account. Ref: 1UU5LRW5PM,Loan
Netmeds: Your order #FEIVZ56NZH dispatched. Medicines arrive by 08-Oct-2025. Rs.75919 paid.,Healthcare
NEET 2025: Your hall ticket is ready. Download using AH63E4GJG5. Exam date: 15-May-2025.,Education
Health insurance premium Rs.937 auto-debited successfully. Policy LW5Z9PAB8N renewed.,Insurance
Axis Bank Car Loan: EMI Rs.6736 due on 05-Jun-2025. Missed payment will affect credit score.,Loan
URGENT: Canara Bank loan EMI Rs.190059 overdue since 16-Dec-2025. Pay immediately to avoid legal action.,Loan
FD maturity alert: Rs.197540 FD matures on 11-Dec-2025. Renew or credit to account. -Union Bank,Investment
Your result is declared. Marks: 287/500. Merit rank: 5415. Check portal.,Education
YouTube Premium: Rs.12068 charged for August subscription. Ad-free experience.,Entertainment
NSE/BSE: Your portfolio value Rs.110348. Today's gain: Rs.193242.,Investment
YES Bank: Your home loan account EMI Rs.6007 due on 13-Jan-2025. Pay via NetBanking. Ref: GM7JNUPQSA,Loan
PNB Insurance: Claim GM7JNUPQSA settled. Rs.3161 credited to your bank account.,Insurance
AIIMS Delhi: Health camp on 11-Dec-2025. Free checkup for senior citizens. Register.,Healthcare
PharmEasy: Prescription medicines order #W3RN3QXKTU. COD Rs.76994. Delivery 05-Jun-2025.,Healthcare
"Dear Parent, school fee Rs.134277 for January due on 14-Jan-2025. Pay at school/online.",Education
SBI Insurance: Your policy Rs.110694 bonus added. New sum assured Rs.126018.,Insurance
Vaccination reminder: Your next dose is due on 27-Jul-2025. Consult your doctor.,Healthcare
YES Bank Insurance: Claim EH0FSXEIVI settled. Rs.16912 credited to your bank account.,Insurance
URGENT: SBI loan EMI Rs.10132 overdue since 16-Nov-2025. Pay immediately to avoid legal action.,Loan
UPSC: Your application U4PY9RCFDU accepted. Prelims exam on 09-Jul-2025. Admit card available.,Education
Your Axis Bank personal loan EMI Rs.43454 due 28-Jan-2025. Outstanding: Rs.188372. Pay now.,Loan
NSP: Scholarship Rs.44226 disbursed to your account. Ref: 52FXT6CUGU. Keep studying!,Education
AIIMS Delhi: Health camp on 20-May-2025. Free checkup for senior citizens. Register.,Healthcare
"Dear Customer, your Home Loan EMI of Rs.172448 is due on 16-Dec-2025. Please pay to avoid penalty. -YES Bank",Loan
Amazon Prime: Membership renewed. Rs.85030 charged. Valid till 16-Dec-2025.,Entertainment
Mediclaim: Rs.189321 claimed for hospitalization. Approved Rs.79883. Settle balance.,Insurance
Netflix: Your subscription Rs.17341 renewed for next month. Enjoy streaming!,Entertainment
INOX: Your booking 3CQQ7EOUZC confirmed. Devara on 12-Apr-2025. Arrive 15 min early.,Entertainment
MPL: Your game deposit Rs.165550 added. Play and win big! Ref: JWDIYNN5I7,Entertainment
Health reminder: Time for your diabetes medication. Stay healthy! -Apollo,Healthcare
Policy lapse warning: Health cover for family will end on 14-Nov-2025. Pay Rs.180025 now.,Insurance
NSP: Scholarship Rs.38809 disbursed to your account. Ref: 9BAEJRYXFT. Keep studying!,Education
SRL Diagnostics: Your test reports are ready. View at srl.in using 3T0GO10GDL.,Healthcare
Union Bank: FD of Rs.87583 at 14.9% p.a. booked. Maturity: 28-Sep-2025. Ref: 4UWUZ4C7Q5,Investment
IndusInd Bank Car Loan: EMI Rs.139959 due on 14-Jun-2025. Missed payment will affect credit score.,Loan
IndusInd Bank Insurance: Claim FQ771NVASS settled. Rs.99745 credited to your bank account.,Insurance
Recurring Deposit: Rs.182481 installment debited. RD matures on 11-Jan-2025. -HDFC Bank,Investment
"Dear Customer, your Home Loan EMI of Rs.12004 is due on 03-Oct-2025. Please pay to avoid penalty. -PNB",Loan
Your SBI health insurance policy FQ771NVASS renewed. Sum insured Rs.43454. Valid for 1 year.,Insurance
Policy lapse warning: Health cover for family will end on 17-Feb-2025. Pay Rs.31843 now.,Insurance
PVR Cinemas: 2 tickets for Fighter on 08-Sep-2025. Booking ID NM0E00GBL7. Total: Rs.114060,Entertainment
URGENT: Canara Bank loan EMI Rs.80479 overdue since 14-Jun-2025. Pay immediately to avoid legal action.,Loan
IndusInd Bank Insurance: Your policy Rs.197540 bonus added. New sum assured Rs.185408.,Insurance
Recurring Deposit: Rs.147552 installment debited. RD matures on 04-May-2025. -Union Bank,Investment
Reminder: Home Loan installment Rs.169885 due on 17-Oct-2025. Auto-debit scheduled. -IndusInd Bank,Loan
Apollo Hospitals: Your appointment with Dr. Sharma confirmed for 10-Feb-2025 at 10:30 AM.,Healthcare
HDFC Bank: Loan application 07C8VZ68YI under review. Processing fee Rs.89032 received.,Loan
BYJU'S: Your EMI of Rs.106856 due on 21-Aug-2025. Pay to continue course access.,Education
YES Bank: Loan application MCH1RU5RH4 under review. Processing fee Rs.156870 received.,Loan
Dream11: Rs.12068 added to wallet. Join contests and win. Ref: SEJMOWU6HU,Entertainment
IIT Delhi: Semester fee Rs.93577 due on 20-Jan-2025. Pay via SBI Collect. Ref: 4F9603UGQG,Education
Cashless claim approved at hospital. Auth code Y4PLM0UB1X. Pre-auth amount Rs.3789.,Insurance
NEET 2025: Your hall ticket is ready. Download using GEY3HANFIH. Exam date: 12-Nov-2025.,Education
IIT Delhi: Semester fee Rs.2744 due on 09-Mar-2025. Pay via SBI Collect. Ref: LW5Z9PAB8N,Education
PNB: Gold bond interest Rs.76834 credited. Holding: 150 grams. Ref: 29EGA8CTRW,Investment
Health reminder: Time for your diabetes medication. Stay healthy! -Apollo,Healthcare
Fortis Hospital: Discharge summary ready. Final bill Rs.175811. Ref: JUJ8W9AZDS,Healthcare
PNB Mutual Fund: Monthly SIP Rs.37770 invested. NAV: Rs.71.36. Folio: 4A2DBFQ7XC,Investment
AIIMS Delhi: Health camp on 03-May-2025. Free checkup for senior citizens. Register.,Healthcare
UPSC: Your application 3E4MV281SW accepted. Prelims exam on 10-Feb-2025. Admit card available.,Education
ICICI Bank: Loan application BO0NQK1N3R under review. Processing fee Rs.110348 received.,Loan
Lal PathLabs: Sample 3T0GO10GDL collected. Reports ready by 17-Sep-2025. Download on app.,Healthcare
Recurring Deposit: Rs.150752 installment debited. RD matures on 28-Jun-2025. -SBI,Investment
ICICI Bank Car Loan: EMI Rs.194843 due on 14-Jan-2025. Missed payment will affect credit score.,Loan
Recurring Deposit: Rs.165209 installment debited. RD matures on 17-Oct-2025. -Kotak Bank,Investment
Hotstar: Premium plan Rs.70669 activated. Watch unlimited content. Ref: ZH5AW2SPGB,Entertainment
Mediclaim: Rs.147716 claimed for hospitalization. Approved Rs.58238. Settle balance.,Insurance
NEET 2025: Your hall ticket is ready. Download using E82OFJI3KV. Exam date: 24-Jul-2025.,Education
URGENT: ICICI Bank loan EMI Rs.175386 overdue since 19-Apr-2025. Pay immediately to avoid legal action.,Loan
PNB: Your life insurance premium Rs.190204 due on 11-Dec-2025. Pay to avoid lapse.,Insurance
PVR Cinemas: 2 tickets for Pushpa 2 on 08-Sep-2025. Booking ID HV1OW9HCEI. Total: Rs.114340,Entertainment
SonyLIV: Rs.19763 subscription activated. Enjoy sports and shows till 06-Apr-2025.,Entertainment
