text,label
Rs.1250 due to be auto-debited from your Bank of Baroda account on 8/11/2026 towards utility bill.,Bills
Rs.249 due to be auto-debited from your Bank of Baroda account on 13/5/2026 towards utility bill.,Bills
Rs.249 due to be auto-debited from your Kotak account on 6/12/2026 towards utility bill.,Bills
Rs.7200 due to be auto-debited from your HDFC account on 13/10/2026 towards utility bill.,Bills
Rs.249 due to be auto-debited from your HDFC account on 20/6/2026 towards utility bill.,Bills
Rs.499 due to be auto-debited from your Bank of Baroda account on 21/10/2026 towards utility bill.,Bills
Rs.3500 due to be auto-debited from your ICICI account on 5/6/2026 towards utility bill.,Bills
Rs.499 due to be auto-debited from your ICICI account on 12/6/2026 towards utility bill.,Bills
Rs.12500 due to be auto-debited from your SBI account on 3/12/2026 towards utility bill.,Bills
Rs.3500 due to be auto-debited from your Union Bank account on 1/5/2026 towards utility bill.,Bills
Rs.499 due to be auto-debited from your Axis account on 23/2/2026 towards utility bill.,Bills
Rs.999 due to be auto-debited from your Union Bank account on 26/2/2026 towards utility bill.,Bills
Rs.99 due to be auto-debited from your HDFC account on 13/8/2026 towards utility bill.,Bills
Rs.249 due to be auto-debited from your PNB account on 14/8/2026 towards utility bill.,Bills
Rs.1250 due to be auto-debited from your PNB account on 18/7/2026 towards utility bill.,Bills
Rs.3500 due to be auto-debited from your ICICI account on 26/10/2026 towards utility bill.,Bills
Rs.249 due to be auto-debited from your Axis account on 15/2/2026 towards utility bill.,Bills
Rs.999 due to be auto-debited from your HDFC account on 1/6/2026 towards utility bill.,Bills
Rs.150 due to be auto-debited from your Kotak account on 3/6/2026 towards utility bill.,Bills
Rs.2340 due to be auto-debited from your SBI account on 6/12/2026 towards utility bill.,Bills
Rs.4899 due to be auto-debited from your ICICI account on 3/6/2026 towards utility bill.,Bills
Rs.7200 due to be auto-debited from your Bank of Baroda account on 16/12/2026 towards utility bill.,Bills
Rs.2340 due to be auto-debited from your HDFC account on 21/3/2026 towards utility bill.,Bills
Rs.2340 due to be auto-debited from your Bank of Baroda account on 6/1/2026 towards utility bill.,Bills
Rs.1250 due to be auto-debited from your ICICI account on 7/4/2026 towards utility bill.,Bills
Rs.4899 due to be auto-debited from your PNB account on 24/12/2026 towards utility bill.,Bills
Rs.999 due to be auto-debited from your Yes Bank account on 22/5/2026 towards utility bill.,Bills
Rs.499 due to be auto-debited from your Kotak account on 4/1/2026 towards utility bill.,Bills
Rs.7200 due to be auto-debited from your PNB account on 18/8/2026 towards utility bill.,Bills
Rs.99 due to be auto-debited from your SBI account on 12/1/2026 towards utility bill.,Bills
Rs.150 due to be auto-debited from your PNB account on 10/11/2026 towards utility bill.,Bills
Rs.3500 due to be auto-debited from your Bank of Baroda account on 7/2/2026 towards utility bill.,Bills
Rs.499 due to be auto-debited from your HDFC account on 6/11/2026 towards utility bill.,Bills
Rs.150 due to be auto-debited from your Kotak account on 16/2/2026 towards utility bill.,Bills
Rs.2340 due to be auto-debited from your Kotak account on 16/8/2026 towards utility bill.,Bills
Rs.150 due to be auto-debited from your Kotak account on 21/9/2026 towards utility bill.,Bills
Rs.249 due to be auto-debited from your PNB account on 12/7/2026 towards utility bill.,Bills
Rs.249 due to be auto-debited from your Union Bank account on 15/1/2026 towards utility bill.,Bills
Rs.3500 due to be auto-debited from your Kotak account on 15/5/2026 towards utility bill.,Bills
Rs.999 due to be auto-debited from your Axis account on 19/1/2026 towards utility bill.,Bills
Rs.12500 due to be auto-debited from your SBI account on 4/2/2026 towards utility bill.,Bills
Rs.4899 due to be auto-debited from your Union Bank account on 14/10/2026 towards utility bill.,Bills
Rs.4899 due to be auto-debited from your Axis account on 2/7/2026 towards utility bill.,Bills
Rs.2340 due to be auto-debited from your Yes Bank account on 18/11/2026 towards utility bill.,Bills
Rs.7200 due to be auto-debited from your IDFC First account on 8/8/2026 towards utility bill.,Bills
Rs.150 due to be auto-debited from your Kotak account on 13/12/2026 towards utility bill.,Bills
Rs.4899 due to be auto-debited from your HDFC account on 19/9/2026 towards utility bill.,Bills
Rs.12500 due to be auto-debited from your Bank of Baroda account on 20/3/2026 towards utility bill.,Bills
Rs.3500 due to be auto-debited from your ICICI account on 6/3/2026 towards utility bill.,Bills
Rs.499 due to be auto-debited from your Axis account on 5/1/2026 towards utility bill.,Bills
Rs.150 due to be auto-debited from your PNB account on 22/7/2026 towards utility bill.,Bills
Rs.12500 due to be auto-debited from your Axis account on 5/10/2026 towards utility bill.,Bills
Rs.1250 due to be auto-debited from your Kotak account on 24/2/2026 towards utility bill.,Bills
Rs.2340 due to be auto-debited from your ICICI account on 18/7/2026 towards utility bill.,Bills
Rs.1250 due to be auto-debited from your Yes Bank account on 28/5/2026 towards utility bill.,Bills
Rs.3500 due to be auto-debited from your Yes Bank account on 28/1/2026 towards utility bill.,Bills
Rs.7200 due to be auto-debited from your Bank of Baroda account on 17/7/2026 towards utility bill.,Bills
Rs.2340 due to be auto-debited from your ICICI account on 5/3/2026 towards utility bill.,Bills
Rs.7200 due to be auto-debited from your Bank of Baroda account on 19/2/2026 towards utility bill.,Bills
Rs.7200 due to be auto-debited from your ICICI account on 25/2/2026 towards utility bill.,Bills
Rs.4899 due to be auto-debited from your Kotak account on 12/7/2026 towards utility bill.,Bills
Rs.2340 due to be auto-debited from your Kotak account on 21/8/2026 towards utility bill.,Bills
Rs.7200 due to be auto-debited from your Bank of Baroda account on 16/1/2026 towards utility bill.,Bills
Rs.999 due to be auto-debited from your SBI account on 13/3/2026 towards utility bill.,Bills
Rs.7200 due to be auto-debited from your Bank of Baroda account on 22/12/2026 towards utility bill.,Bills
Rs.99 due to be auto-debited from your PNB account on 13/6/2026 towards utility bill.,Bills
Rs.99 due to be auto-debited from your Axis account on 24/8/2026 towards utility bill.,Bills
Rs.1250 due to be auto-debited from your Kotak account on 1/6/2026 towards utility bill.,Bills
Rs.999 due to be auto-debited from your Kotak account on 9/8/2026 towards utility bill.,Bills
Rs.499 due to be auto-debited from your ICICI account on 5/5/2026 towards utility bill.,Bills
Rs.1250 due to be auto-debited from your IDFC First account on 9/12/2026 towards utility bill.,Bills
Rs.7200 due to be auto-debited from your PNB account on 21/2/2026 towards utility bill.,Bills
Rs.3500 due to be auto-debited from your Axis account on 7/7/2026 towards utility bill.,Bills
Rs.4899 due to be auto-debited from your IDFC First account on 28/6/2026 towards utility bill.,Bills
Rs.4899 due to be auto-debited from your HDFC account on 26/3/2026 towards utility bill.,Bills
Rs.999 due to be auto-debited from your ICICI account on 23/9/2026 towards utility bill.,Bills
Rs.249 due to be auto-debited from your PNB account on 25/9/2026 towards utility bill.,Bills
Rs.99 due to be auto-debited from your Bank of Baroda account on 6/4/2026 towards utility bill.,Bills
Rs.99 due to be auto-debited from your Axis account on 8/1/2026 towards utility bill.,Bills
Rs.99 due to be auto-debited from your IDFC First account on 12/12/2026 towards utility bill.,Bills
Rs.999 due to be auto-debited from your Axis account on 12/8/2026 towards utility bill.,Bills
Rs.2340 due to be auto-debited from your Yes Bank account on 21/2/2026 towards utility bill.,Bills
Rs.499 due to be auto-debited from your HDFC account on 12/8/2026 towards utility bill.,Bills
Rs.3500 due to be auto-debited from your Bank of Baroda account on 6/8/2026 towards utility bill.,Bills
Rs.4899 due to be auto-debited from your Bank of Baroda account on 12/6/2026 towards utility bill.,Bills
Rs.999 due to be auto-debited from your SBI account on 24/12/2026 towards utility bill.,Bills
Rs.999 due to be auto-debited from your ICICI account on 1/7/2026 towards utility bill.,Bills
Rs.249 due to be auto-debited from your HDFC account on 28/10/2026 towards utility bill.,Bills
Rs.499 due to be auto-debited from your Axis account on 21/4/2026 towards utility bill.,Bills
Rs.999 due to be auto-debited from your Axis account on 21/7/2026 towards utility bill.,Bills
Rs.99 due to be auto-debited from your Yes Bank account on 28/11/2026 towards utility bill.,Bills
Rs.3500 due to be auto-debited from your HDFC account on 5/11/2026 towards utility bill.,Bills
Rs.7200 due to be auto-debited from your SBI account on 26/1/2026 towards utility bill.,Bills
Rs.999 due to be auto-debited from your Axis account on 20/5/2026 towards utility bill.,Bills
Rs.2340 due to be auto-debited from your Kotak account on 13/6/2026 towards utility bill.,Bills
Rs.999 due to be auto-debited from your IDFC First account on 7/8/2026 towards utility bill.,Bills
Rs.12500 due to be auto-debited from your Kotak account on 17/10/2026 towards utility bill.,Bills
Rs.7200 due to be auto-debited from your PNB account on 4/1/2026 towards utility bill.,Bills
Rs.12500 due to be auto-debited from your Yes Bank account on 27/6/2026 towards utility bill.,Bills
Rs.12500 due to be auto-debited from your Yes Bank account on 20/10/2026 towards utility bill.,Bills
Rs.999 due to be auto-debited from your Kotak account on 22/2/2026 towards utility bill.,Bills
Rs.150 due to be auto-debited from your IDFC First account on 11/5/2026 towards utility bill.,Bills
Rs.999 due to be auto-debited from your Union Bank account on 9/11/2026 towards utility bill.,Bills
Rs.499 due to be auto-debited from your Kotak account on 5/9/2026 towards utility bill.,Bills
Rs.99 due to be auto-debited from your Axis account on 26/10/2026 towards utility bill.,Bills
Rs.12500 due to be auto-debited from your PNB account on 11/11/2026 towards utility bill.,Bills
Rs.99 due to be auto-debited from your SBI account on 21/8/2026 towards utility bill.,Bills
Rs.999 due to be auto-debited from your Kotak account on 14/7/2026 towards utility bill.,Bills
Rs.99 due to be auto-debited from your PNB account on 19/12/2026 towards utility bill.,Bills
Rs.499 due to be auto-debited from your Bank of Baroda account on 11/12/2026 towards utility bill.,Bills
Rs.12500 due to be auto-debited from your Axis account on 18/11/2026 towards utility bill.,Bills
Rs.12500 due to be auto-debited from your IDFC First account on 12/9/2026 towards utility bill.,Bills
Rs.249 due to be auto-debited from your Kotak account on 27/11/2026 towards utility bill.,Bills
Rs.249 due to be auto-debited from your Yes Bank account on 10/2/2026 towards utility bill.,Bills
Rs.249 due to be auto-debited from your IDFC First account on 24/5/2026 towards utility bill.,Bills
Rs.249 due to be auto-debited from your Yes Bank account on 22/6/2026 towards utility bill.,Bills
Rs.499 due to be auto-debited from your ICICI account on 12/4/2026 towards utility bill.,Bills
Rs.2340 due to be auto-debited from your Kotak account on 26/6/2026 towards utility bill.,Bills
Rs.999 due to be auto-debited from your Union Bank account on 19/5/2026 towards utility bill.,Bills
Rs.150 due to be auto-debited from your IDFC First account on 16/1/2026 towards utility bill.,Bills
Rs.7200 due to be auto-debited from your Bank of Baroda account on 20/2/2026 towards utility bill.,Bills
Rs.499 due to be auto-debited from your IDFC First account on 17/2/2026 towards utility bill.,Bills
Rs.4899 due to be auto-debited from your PNB account on 10/7/2026 towards utility bill.,Bills
Rs.249 due to be auto-debited from your HDFC account on 5/4/2026 towards utility bill.,Bills
Your Nykaa order is confirmed! Use code SAVE10 on your next purchase for 10% off.,Shopping
Your local store order is confirmed! Use code SAVE10 on your next purchase for 10% off.,Shopping
Your the mall order is confirmed! Use code SAVE10 on your next purchase for 10% off.,Shopping
Your Myntra order is confirmed! Use code SAVE10 on your next purchase for 10% off.,Shopping
Your Flipkart order is confirmed! Use code SAVE10 on your next purchase for 10% off.,Shopping
Your Amazon order is confirmed! Use code SAVE10 on your next purchase for 10% off.,Shopping
Your Meesho order is confirmed! Use code SAVE10 on your next purchase for 10% off.,Shopping
Your Ajio order is confirmed! Use code SAVE10 on your next purchase for 10% off.,Shopping
"Items in your local store cart are now on sale, up to 40% off, before they're gone.",Promotion
"Items in your Amazon cart are now on sale, up to 40% off, before they're gone.",Promotion
"Items in your Flipkart cart are now on sale, up to 40% off, before they're gone.",Promotion
"Items in your Meesho cart are now on sale, up to 40% off, before they're gone.",Promotion
"Items in your Ajio cart are now on sale, up to 40% off, before they're gone.",Promotion
"Items in your the mall cart are now on sale, up to 40% off, before they're gone.",Promotion
"Items in your Nykaa cart are now on sale, up to 40% off, before they're gone.",Promotion
"Items in your Myntra cart are now on sale, up to 40% off, before they're gone.",Promotion
"Suresh planning to visit Kolkata next weekend, want to join us for the trip?",Personal
"Rohit planning to visit Mumbai next weekend, want to join us for the trip?",Personal
"Suresh planning to visit Chennai next weekend, want to join us for the trip?",Personal
"Neha planning to visit Mumbai next weekend, want to join us for the trip?",Personal
"Neha planning to visit Chennai next weekend, want to join us for the trip?",Personal
"Divya planning to visit Mumbai next weekend, want to join us for the trip?",Personal
"Karan planning to visit Mumbai next weekend, want to join us for the trip?",Personal
"Anjali planning to visit Pune next weekend, want to join us for the trip?",Personal
"Arjun planning to visit Kochi next weekend, want to join us for the trip?",Personal
"Meera planning to visit Chennai next weekend, want to join us for the trip?",Personal
"Rohit planning to visit Delhi next weekend, want to join us for the trip?",Personal
"Aditya planning to visit Bangalore next weekend, want to join us for the trip?",Personal
"Rohit planning to visit Kolkata next weekend, want to join us for the trip?",Personal
"Suresh planning to visit Pune next weekend, want to join us for the trip?",Personal
"Karan planning to visit Delhi next weekend, want to join us for the trip?",Personal
"Ramesh planning to visit Hyderabad next weekend, want to join us for the trip?",Personal
"Priya planning to visit Delhi next weekend, want to join us for the trip?",Personal
"Ramesh planning to visit Chennai next weekend, want to join us for the trip?",Personal
"Neha planning to visit Bangalore next weekend, want to join us for the trip?",Personal
"Sneha planning to visit Hyderabad next weekend, want to join us for the trip?",Personal
"Aditya planning to visit Delhi next weekend, want to join us for the trip?",Personal
"Sneha planning to visit Delhi next weekend, want to join us for the trip?",Personal
"Sneha planning to visit Pune next weekend, want to join us for the trip?",Personal
"Aditya planning to visit Mumbai next weekend, want to join us for the trip?",Personal
"Rohit planning to visit Chennai next weekend, want to join us for the trip?",Personal
"Suresh planning to visit Kochi next weekend, want to join us for the trip?",Personal
"Sneha planning to visit Mumbai next weekend, want to join us for the trip?",Personal
"Divya planning to visit Kochi next weekend, want to join us for the trip?",Personal
"Aditya planning to visit Hyderabad next weekend, want to join us for the trip?",Personal
"Priya planning to visit Bangalore next weekend, want to join us for the trip?",Personal
"Meera planning to visit Hyderabad next weekend, want to join us for the trip?",Personal
"Neha planning to visit Pune next weekend, want to join us for the trip?",Personal
"Anjali planning to visit Delhi next weekend, want to join us for the trip?",Personal
"Divya planning to visit Hyderabad next weekend, want to join us for the trip?",Personal
"Aditya planning to visit Kolkata next weekend, want to join us for the trip?",Personal
"Divya planning to visit Chennai next weekend, want to join us for the trip?",Personal
"Sneha planning to visit Bangalore next weekend, want to join us for the trip?",Personal
"Karan planning to visit Kolkata next weekend, want to join us for the trip?",Personal
"Meera planning to visit Kochi next weekend, want to join us for the trip?",Personal
"Karan planning to visit Hyderabad next weekend, want to join us for the trip?",Personal
"Rohit planning to visit Kochi next weekend, want to join us for the trip?",Personal
"Karan planning to visit Bangalore next weekend, want to join us for the trip?",Personal
"Ramesh planning to visit Mumbai next weekend, want to join us for the trip?",Personal
"Anjali planning to visit Chennai next weekend, want to join us for the trip?",Personal
"Anjali planning to visit Kolkata next weekend, want to join us for the trip?",Personal
"Ramesh planning to visit Bangalore next weekend, want to join us for the trip?",Personal
"Rohit planning to visit Pune next weekend, want to join us for the trip?",Personal
"Divya planning to visit Delhi next weekend, want to join us for the trip?",Personal
"Sneha planning to visit Kolkata next weekend, want to join us for the trip?",Personal
"Aditya planning to visit Pune next weekend, want to join us for the trip?",Personal
"Arjun planning to visit Mumbai next weekend, want to join us for the trip?",Personal
"Rohit planning to visit Hyderabad next weekend, want to join us for the trip?",Personal
"Anjali planning to visit Bangalore next weekend, want to join us for the trip?",Personal
"Meera planning to visit Delhi next weekend, want to join us for the trip?",Personal
"Neha planning to visit Delhi next weekend, want to join us for the trip?",Personal
"Sneha planning to visit Chennai next weekend, want to join us for the trip?",Personal
"Sneha planning to visit Kochi next weekend, want to join us for the trip?",Personal
"Rohit planning to visit Bangalore next weekend, want to join us for the trip?",Personal
"Arjun planning to visit Hyderabad next weekend, want to join us for the trip?",Personal
"Priya planning to visit Hyderabad next weekend, want to join us for the trip?",Personal
"Arjun planning to visit Delhi next weekend, want to join us for the trip?",Personal
"Divya planning to visit Kolkata next weekend, want to join us for the trip?",Personal
"Arjun planning to visit Pune next weekend, want to join us for the trip?",Personal
"Anjali planning to visit Kochi next weekend, want to join us for the trip?",Personal
"Suresh planning to visit Mumbai next weekend, want to join us for the trip?",Personal
"Arjun planning to visit Bangalore next weekend, want to join us for the trip?",Personal
"Neha planning to visit Hyderabad next weekend, want to join us for the trip?",Personal
"Meera planning to visit Mumbai next weekend, want to join us for the trip?",Personal
"Suresh planning to visit Delhi next weekend, want to join us for the trip?",Personal
"Ramesh planning to visit Kolkata next weekend, want to join us for the trip?",Personal
"Ramesh planning to visit Delhi next weekend, want to join us for the trip?",Personal
"Priya planning to visit Pune next weekend, want to join us for the trip?",Personal
"Meera planning to visit Bangalore next weekend, want to join us for the trip?",Personal
"Arjun planning to visit Kolkata next weekend, want to join us for the trip?",Personal
"Priya planning to visit Mumbai next weekend, want to join us for the trip?",Personal
"Anjali planning to visit Hyderabad next weekend, want to join us for the trip?",Personal
"Arjun planning to visit Chennai next weekend, want to join us for the trip?",Personal
"Karan planning to visit Pune next weekend, want to join us for the trip?",Personal
"Aditya planning to visit Kochi next weekend, want to join us for the trip?",Personal
"Karan planning to visit Kochi next weekend, want to join us for the trip?",Personal
"Neha planning to visit Kolkata next weekend, want to join us for the trip?",Personal
"Aditya planning to visit Chennai next weekend, want to join us for the trip?",Personal
"Priya planning to visit Chennai next weekend, want to join us for the trip?",Personal
"Priya planning to visit Kolkata next weekend, want to join us for the trip?",Personal
"Divya planning to visit Bangalore next weekend, want to join us for the trip?",Personal
"Anjali planning to visit Mumbai next weekend, want to join us for the trip?",Personal
"Suresh planning to visit Bangalore next weekend, want to join us for the trip?",Personal
"Karan planning to visit Chennai next weekend, want to join us for the trip?",Personal
"Divya planning to visit Pune next weekend, want to join us for the trip?",Personal
"hey landed in Kochi safely, checked into the hotel, will call you once i freshen up",Travel
"hey landed in Bangalore safely, checked into the hotel, will call you once i freshen up",Travel
"hey landed in Hyderabad safely, checked into the hotel, will call you once i freshen up",Travel
"hey landed in Chennai safely, checked into the hotel, will call you once i freshen up",Travel
"hey landed in Mumbai safely, checked into the hotel, will call you once i freshen up",Travel
"hey landed in Pune safely, checked into the hotel, will call you once i freshen up",Travel
"hey landed in Kolkata safely, checked into the hotel, will call you once i freshen up",Travel
"hey landed in Delhi safely, checked into the hotel, will call you once i freshen up",Travel
"Karan made biryani today, come over if you're free for dinner",Food
"Aditya made biryani today, come over if you're free for dinner",Food
"Ramesh made biryani today, come over if you're free for dinner",Food
"Rohit made biryani today, come over if you're free for dinner",Food
"Divya made biryani today, come over if you're free for dinner",Food
"Meera made biryani today, come over if you're free for dinner",Food
"Neha made biryani today, come over if you're free for dinner",Food
"Arjun made biryani today, come over if you're free for dinner",Food
"Anjali made biryani today, come over if you're free for dinner",Food
"Sneha made biryani today, come over if you're free for dinner",Food
"Suresh made biryani today, come over if you're free for dinner",Food
"Priya made biryani today, come over if you're free for dinner",Food
did the EatSure order reach you? Karan said it was getting late,Personal
did the EatSure order reach you? Priya said it was getting late,Personal
did the Faasos order reach you? Meera said it was getting late,Personal
did the local dhaba order reach you? Karan said it was getting late,Personal
did the Swiggy order reach you? Meera said it was getting late,Personal
did the the mess order reach you? Suresh said it was getting late,Personal
did the EatSure order reach you? Neha said it was getting late,Personal
did the local dhaba order reach you? Ramesh said it was getting late,Personal
did the Dominos order reach you? Anjali said it was getting late,Personal
did the Zomato order reach you? Divya said it was getting late,Personal
did the canteen order reach you? Sneha said it was getting late,Personal
did the EatSure order reach you? Rohit said it was getting late,Personal
did the Faasos order reach you? Anjali said it was getting late,Personal
did the the mess order reach you? Divya said it was getting late,Personal
did the local dhaba order reach you? Suresh said it was getting late,Personal
did the Zomato order reach you? Priya said it was getting late,Personal
did the Zomato order reach you? Rohit said it was getting late,Personal
did the EatSure order reach you? Ramesh said it was getting late,Personal
did the Swiggy order reach you? Aditya said it was getting late,Personal
did the Zomato order reach you? Sneha said it was getting late,Personal
did the Dominos order reach you? Meera said it was getting late,Personal
did the Swiggy order reach you? Priya said it was getting late,Personal
did the the mess order reach you? Anjali said it was getting late,Personal
did the canteen order reach you? Suresh said it was getting late,Personal
did the Faasos order reach you? Rohit said it was getting late,Personal
did the Dominos order reach you? Ramesh said it was getting late,Personal
did the canteen order reach you? Priya said it was getting late,Personal
did the Swiggy order reach you? Suresh said it was getting late,Personal
did the Swiggy order reach you? Divya said it was getting late,Personal
did the Swiggy order reach you? Rohit said it was getting late,Personal
did the Zomato order reach you? Neha said it was getting late,Personal
did the Zomato order reach you? Karan said it was getting late,Personal
did the Dominos order reach you? Priya said it was getting late,Personal
did the the mess order reach you? Rohit said it was getting late,Personal
did the Dominos order reach you? Sneha said it was getting late,Personal
did the Dominos order reach you? Rohit said it was getting late,Personal
did the EatSure order reach you? Anjali said it was getting late,Personal
did the the mess order reach you? Neha said it was getting late,Personal
did the the mess order reach you? Aditya said it was getting late,Personal
did the local dhaba order reach you? Rohit said it was getting late,Personal
did the EatSure order reach you? Suresh said it was getting late,Personal
did the canteen order reach you? Rohit said it was getting late,Personal
did the local dhaba order reach you? Divya said it was getting late,Personal
did the local dhaba order reach you? Neha said it was getting late,Personal
did the Faasos order reach you? Arjun said it was getting late,Personal
did the canteen order reach you? Divya said it was getting late,Personal
did the the mess order reach you? Meera said it was getting late,Personal
did the Swiggy order reach you? Ramesh said it was getting late,Personal
did the Swiggy order reach you? Karan said it was getting late,Personal
did the Dominos order reach you? Karan said it was getting late,Personal
did the local dhaba order reach you? Sneha said it was getting late,Personal
did the Faasos order reach you? Ramesh said it was getting late,Personal
did the local dhaba order reach you? Meera said it was getting late,Personal
did the EatSure order reach you? Aditya said it was getting late,Personal
did the Faasos order reach you? Sneha said it was getting late,Personal
did the EatSure order reach you? Meera said it was getting late,Personal
did the Zomato order reach you? Meera said it was getting late,Personal
did the the mess order reach you? Ramesh said it was getting late,Personal
did the the mess order reach you? Arjun said it was getting late,Personal
did the Swiggy order reach you? Neha said it was getting late,Personal
did the EatSure order reach you? Divya said it was getting late,Personal
did the Dominos order reach you? Divya said it was getting late,Personal
did the the mess order reach you? Sneha said it was getting late,Personal
did the the mess order reach you? Karan said it was getting late,Personal
did the canteen order reach you? Aditya said it was getting late,Personal
did the Dominos order reach you? Suresh said it was getting late,Personal
did the the mess order reach you? Priya said it was getting late,Personal
did the local dhaba order reach you? Arjun said it was getting late,Personal
did the Swiggy order reach you? Anjali said it was getting late,Personal
did the Zomato order reach you? Aditya said it was getting late,Personal
did the EatSure order reach you? Sneha said it was getting late,Personal
did the canteen order reach you? Karan said it was getting late,Personal
did the Dominos order reach you? Neha said it was getting late,Personal
did the Swiggy order reach you? Arjun said it was getting late,Personal
did the canteen order reach you? Ramesh said it was getting late,Personal
did the Faasos order reach you? Suresh said it was getting late,Personal
did the Zomato order reach you? Anjali said it was getting late,Personal
did the Dominos order reach you? Aditya said it was getting late,Personal
did the EatSure order reach you? Arjun said it was getting late,Personal
did the Faasos order reach you? Divya said it was getting late,Personal
did the Dominos order reach you? Arjun said it was getting late,Personal
did the local dhaba order reach you? Anjali said it was getting late,Personal
did the Faasos order reach you? Aditya said it was getting late,Personal
did the local dhaba order reach you? Aditya said it was getting late,Personal
did the Swiggy order reach you? Sneha said it was getting late,Personal
did the canteen order reach you? Neha said it was getting late,Personal
did the canteen order reach you? Meera said it was getting late,Personal
did the canteen order reach you? Anjali said it was getting late,Personal
PNB: Use OTP 741209 to authorize payment of Rs.7200. Valid 5 mins. Do not share.,OTP
Bank of Baroda: Use OTP 662203 to authorize payment of Rs.4899. Valid 5 mins. Do not share.,OTP
HDFC: Use OTP 645940 to authorize payment of Rs.150. Valid 5 mins. Do not share.,OTP
IDFC First: Use OTP 579094 to authorize payment of Rs.99. Valid 5 mins. Do not share.,OTP
Axis: Use OTP 643899 to authorize payment of Rs.4899. Valid 5 mins. Do not share.,OTP
PNB: Use OTP 870881 to authorize payment of Rs.99. Valid 5 mins. Do not share.,OTP
Yes Bank: Use OTP 506216 to authorize payment of Rs.4899. Valid 5 mins. Do not share.,OTP
HDFC: Use OTP 299072 to authorize payment of Rs.999. Valid 5 mins. Do not share.,OTP
IDFC First: Use OTP 517375 to authorize payment of Rs.999. Valid 5 mins. Do not share.,OTP
Kotak: Use OTP 583757 to authorize payment of Rs.249. Valid 5 mins. Do not share.,OTP
PNB: Use OTP 408721 to authorize payment of Rs.7200. Valid 5 mins. Do not share.,OTP
HDFC: Use OTP 823468 to authorize payment of Rs.4899. Valid 5 mins. Do not share.,OTP
SBI: Use OTP 586097 to authorize payment of Rs.12500. Valid 5 mins. Do not share.,OTP
IDFC First: Use OTP 194834 to authorize payment of Rs.4899. Valid 5 mins. Do not share.,OTP
ICICI: Use OTP 288503 to authorize payment of Rs.7200. Valid 5 mins. Do not share.,OTP
Yes Bank: Use OTP 241879 to authorize payment of Rs.2340. Valid 5 mins. Do not share.,OTP
PNB: Use OTP 439173 to authorize payment of Rs.3500. Valid 5 mins. Do not share.,OTP
HDFC: Use OTP 287567 to authorize payment of Rs.3500. Valid 5 mins. Do not share.,OTP
Bank of Baroda: Use OTP 847251 to authorize payment of Rs.499. Valid 5 mins. Do not share.,OTP
IDFC First: Use OTP 194560 to authorize payment of Rs.999. Valid 5 mins. Do not share.,OTP
Union Bank: Use OTP 825318 to authorize payment of Rs.12500. Valid 5 mins. Do not share.,OTP
SBI: Use OTP 853270 to authorize payment of Rs.150. Valid 5 mins. Do not share.,OTP
ICICI: Use OTP 219710 to authorize payment of Rs.3500. Valid 5 mins. Do not share.,OTP
Union Bank: Use OTP 189450 to authorize payment of Rs.4899. Valid 5 mins. Do not share.,OTP
PNB: Use OTP 862182 to authorize payment of Rs.4899. Valid 5 mins. Do not share.,OTP
Bank of Baroda: Use OTP 267666 to authorize payment of Rs.2340. Valid 5 mins. Do not share.,OTP
Yes Bank: Use OTP 499095 to authorize payment of Rs.99. Valid 5 mins. Do not share.,OTP
SBI: Use OTP 451475 to authorize payment of Rs.7200. Valid 5 mins. Do not share.,OTP
SBI: Use OTP 269999 to authorize payment of Rs.249. Valid 5 mins. Do not share.,OTP
SBI: Use OTP 906519 to authorize payment of Rs.99. Valid 5 mins. Do not share.,OTP
PNB: Use OTP 423026 to authorize payment of Rs.999. Valid 5 mins. Do not share.,OTP
IDFC First: Use OTP 402808 to authorize payment of Rs.12500. Valid 5 mins. Do not share.,OTP
SBI: Use OTP 223264 to authorize payment of Rs.249. Valid 5 mins. Do not share.,OTP
Axis: Use OTP 103704 to authorize payment of Rs.7200. Valid 5 mins. Do not share.,OTP
Kotak: Use OTP 112800 to authorize payment of Rs.3500. Valid 5 mins. Do not share.,OTP
IDFC First: Use OTP 996963 to authorize payment of Rs.3500. Valid 5 mins. Do not share.,OTP
Yes Bank: Use OTP 946677 to authorize payment of Rs.99. Valid 5 mins. Do not share.,OTP
Bank of Baroda: Use OTP 617437 to authorize payment of Rs.499. Valid 5 mins. Do not share.,OTP
Axis: Use OTP 717466 to authorize payment of Rs.12500. Valid 5 mins. Do not share.,OTP
IDFC First: Use OTP 575779 to authorize payment of Rs.2340. Valid 5 mins. Do not share.,OTP
IDFC First: Use OTP 183262 to authorize payment of Rs.7200. Valid 5 mins. Do not share.,OTP
Bank of Baroda: Use OTP 106892 to authorize payment of Rs.499. Valid 5 mins. Do not share.,OTP
Yes Bank: Use OTP 391622 to authorize payment of Rs.7200. Valid 5 mins. Do not share.,OTP
Yes Bank: Use OTP 959959 to authorize payment of Rs.499. Valid 5 mins. Do not share.,OTP
HDFC: Use OTP 293818 to authorize payment of Rs.249. Valid 5 mins. Do not share.,OTP
HDFC: Use OTP 785010 to authorize payment of Rs.1250. Valid 5 mins. Do not share.,OTP
HDFC: Use OTP 252436 to authorize payment of Rs.99. Valid 5 mins. Do not share.,OTP
