text,label
Exam timetable released. Check college portal. Finals from 27/02/2024.,Personal
Punjab National Bank: Activate your credit card today and get Rs.305 joining bonus. T&C apply.,Promotion
"Cheque No. 853270 for ₹115,236 cleared on 11 Feb 2025. Punjab National Bank A/c XX341807.",Transaction
Boarding reminder: Flight G85286 departs at 07:57 from Kochi. Please report 2 hrs early. -Air India,Travel
"You have received INR30,745 from Priya via Paytm on 22-07-2025. Union Bank.",Transaction
"Item out of stock: JioMart order #H1MD279WTOR0 partially cancelled. Refund of INR147,269 processing.",Shopping
Swiggy Super: Free delivery + 26% off unlocked. Order now!,Food
"Dear Customer, your TNEB bill of Rs42,974 is due on 06/07/2026. Pay via BHIM for instant credit.",Bills
Meeting rescheduled to 20:02 on 05 December 2025. Location: gym. Please confirm.,Personal
Rs.90119 paid to lakshmi@okicici using PhonePe from Kotak Mahindra Bank A/c XX964633. UPI Ref: DXJ17X6XDA71.,Transaction
"Your IMPS transfer of Rs106,296 is successful. Union Bank Ref: 7T0UUM3I8QOA. Bal: Rs.213,555.",Transaction
Earn 107 cashback on your next BHIM payment above Rs.500. Valid till 29 Jun 2026.,Promotion
"Dear Customer, your Tata Power bill of ₹143,227 is due on 01/07/2026. Pay via Paytm for instant credit.",Bills
"RTGS Ref NQPTS0MMBBSU: ₹25,822 credited to A/c XX755819 from Union Bank on 31 May 2025.",Transaction
"Alert: OTP 482673 generated for your account. If not requested, call SBI helpline.",OTP
"Your RedBus ticket #BGTQNHVTAYMQ for Chennai to Bengaluru on 02-09-2025 is confirmed. Fare: ₹25,254.",Travel
"SALARY CREDIT: Rs22,126 received in Canara Bank A/c XX612864. Ref: JJVK2KY6OC8F. Date: 30-07-2025.",Transaction
Your Swiggy order is confirmed! Estimated delivery: 20 minutes. Order #9ZU3V1WHDSQ7.,Food
Domino's: Tell us how your order #D4J2AN1MI5GR was. Rate & review to win rewards.,Food
"Yaar Ravi, long time no see. Plan bana rahe hain weekend ke liye. Aayega?",Personal
"Your broadband bill of ₹18,323 is due on 17 Jul 2026. Pay now to avoid service disruption. -Jio Fiber",Bills
McDonald's: Happy Meal order #I8VYX6V3S0JB confirmed. Pickup at store by 6:01 PM.,Food
Domino's: Your order #O5TLX0NW8TIN is out for delivery. ETA: 20 mins. Track now.,Food
Your food is on the way! Zomato order #JNI4WXZ8MK0H. Arriving in 35 minutes.,Food
IRCTC OTP: 673770. Do not share this with anyone. Expires in 10 mins.,OTP
Your Domino's order #IJZKSKHRST88 is being freshly prepared. Delivery in 20 mins.,Food
"Reliance Digital: Your subscription renewed for ₹184,279. Next renewal: 22 Jun 2026.",Shopping
Yes Bank: Rs.20270 debited from XX9148 to DMart on 15-04-24. Ref 198883789268.,Transaction
"Item out of stock: Croma order #5U2D19RX4RAQ partially cancelled. Refund of Rs.44,438 processing.",Shopping
Swiggy Super: Get 10% off + free delivery on all orders. Subscribe now!,Promotion
"Indian Bank: Credit card bill of INR182,082 due by 13-07-2026. Pay to avoid interest charges.",Bills
"Alert: OTP 88190339 generated for your account. If not requested, call Indian Bank helpline.",OTP
"Your BSNL mobile bill of Rs.83,819 is due on 06/07/2026. Avoid late fees, pay now.",Bills
"Pay SBI credit card bill Rs.133,753 by 21 Jun 2026. Late payment charges apply after due date.",Bills
WFH tomorrow due to office maintenance. Please carry your laptops.,Personal
"BSNL Postpaid Bill: ₹52,945 due by 08-07-2026. Pay via Google Pay for instant credit.",Bills
Salary slips for October uploaded on HR portal.,Personal
WFH tomorrow due to office maintenance. Please carry your laptops.,Personal
Swiggy: Tell us how your order #O9YNLXP83NGG was. Rate & review to win rewards.,Food
Your Rapido booking OTP is 697818. Valid 15 mins. Do not share.,OTP
PNR 4094635996 status update: CONFIRMED on Train 89041. Board at Chennai on 02 Apr 2024.,Travel
DMart: Order #LIF0G520J9BN delivered on 28 August 2025 at 03:16. Hope you love it!,Shopping
Arrey Rohan! HBD yaar. Treat toh banta hai! When are you free?,Personal
Debit alert: Rs.45386 from XX4986 to BESCOM on 18-09-25. UPI:827164617915. ICICI Bank,Transaction
"Airtel Postpaid Bill: Rs.106,386 due by 13-07-2026. Pay via Google Pay for instant credit.",Bills
Domino's: Your order #Z2TM5OOU04WE is out for delivery. ETA: 35 mins. Track now.,Food
"Croma: Rs.99,322 refund for order #B5CO5JDG7ZBB initiated on 27-06-2024. Check bank in 5 days.",Shopping
"Congratulations! INR45,395 refund from DMart has been credited to A/c XX821058.",Transaction
RedBus: Boarding point Kolkata at 07:12. Ref: 7B2C4IV57Q6M. Have a safe journey!,Travel
Your order #IDD5M62IDGKX at Myntra is confirmed. We'll notify you when it ships.,Shopping
Package delivered! Croma order #GPNVG9OTUCE7 delivered on 17 November 2025. Enjoy!,Shopping
"Baby shower for Sneha! Date: 02-05-2025, Time: 04:27. Do join us for the celebration.",Personal
IRCTC: PNR 8687761632 status – RAC 7. Check 4 hrs before departure.,Travel
IRCTC: Train 83435 on 08 Aug 2025 will depart from Platform 9 at Kochi. Earlier: Platform 10.,Travel
"Alert: INR165,961 has been debited from A/c XX165119 on 02-01-2025. Balance: Rs.234,046. -ICICI Bank",Transaction
"Flipkart Refund: ₹141,377 will reflect in your account by 14/07/2026. Order #AVXK3Q7KNW7B.",Shopping
Sent Rs.8291 From HDFC Bank A/C XX3103 To Myntra On 17-10-25 Ref 622524651020,Transaction
Domino's Deal: Free delivery + 28% off this weekend. Code: FEAST. Valid 23-06-2026.,Food
Sent Rs.16783 From Axis Bank A/C XX1153 To BigBasket On 10-11-26 Ref 984329078416,Transaction
Cashback offer: Use PhonePe Wallet and get Rs.436 back on spends above Rs.1000.,Promotion
Your a/c XX2599 debited for Rs.31255.00 on 03-05-24 trf to PVR Cinemas. UPI:892155890847.For dispute SMS BLOCK 8412 to 9342426442 -Yes Bank,Transaction
"Order confirmed on Amazon India! #DA5XPGQZLXM1 for INR134,603. Delivery by 26 Jun 2026.",Shopping
Rs.496 added to your KFC wallet from cashback offer on order #4TSWGO7RSSBS.,Food
"Need funds? Canara Bank offers personal loans up to ₹109,428 in 2 hrs. Apply now.",Promotion
"Your broadband bill of Rs.13,117 is due on 02 Jul 2026. Pay now to avoid service disruption. -Jio Fiber",Bills
"Need funds? Indian Bank offers personal loans up to ₹54,663 in 2 hrs. Apply now.",Promotion
Rs.130816 paid to ravi@oksbi using Paytm from Bank of Baroda A/c XX591471. UPI Ref: FQI1HF2YKGIC.,Transaction
Reliance Digital: Order #VSYBL9AOP27C delivered on 09-Mar-2025 at 6:41 PM. Hope you love it!,Shopping
Get instant car loan at 8.5% p.a. from IDFC FIRST Bank. Apply by 07 Jul 2026. T&C apply.,Promotion
PNR 7140397707 status update: CONFIRMED on Train 19722. Board at Kochi on 29 January 2025.,Travel
"Uber: Trip started. Safe travels! Driver: Arjun. From: Delhi. Est. fare: Rs195,959.",Travel
"Dude, check this out. Sent you something on WhatsApp. Reply fast!",Personal
Amazon India: Order #UM4P0D6B9ZUT arriving TOMORROW by 10 PM. Track now.,Shopping
Great Indian Sale LIVE on Flipkart! Up to 15% off. Shop now!,Promotion
Eid Special: Flat 5% off on DMart. Grab deals before 17/07/2026!,Promotion
ICICI Bank: Rs.27031 debited from XX8248 to Flipkart on 04-03-24. Ref 339916712200.,Transaction
"Uber: Your ride receipt for Rs.85,430 on 17-Jun-2025. Trip from Hyderabad to Chennai.",Travel
Your Uber ride is confirmed. Driver Meena in Ertiga arriving in 4 mins.,Travel
"Bank of Baroda: Your loan EMI of ₹135,114 is due on 29-06-2026. Auto-debit will occur on due date.",Bills
Many many happy returns of the day Divya! May all your dreams come true. 🎂,Personal
Your DMart delivery is arriving today between 10AM-2PM. Order #5QGS729DJ431.,Shopping
"Pizza Hut: Your order #MD0DMWHO1NE3 of Rs84,304 is confirmed. Delivery in 20 mins.",Food
"Yaar Arjun, long time no see. Plan bana rahe hain weekend ke liye. Aayega?",Personal
Union Bank: Rs.5030 debited from XX4978 to Ola Cabs on 22-10-24. Ref 864941841452.,Transaction
HDFC Bank: Rs.15676 debited from XX7878 to OM Technology Centre on 04-08-26. Ref 974622637873.,Transaction
Order placed on Zomato! #J5V9NN6RFCZF accepted. Delivery in ~35 mins. Enjoy!,Food
DMart: Order #EVEDFGIBC1R4 delivered on 08 Aug 2025 at 05:35. Hope you love it!,Shopping
"Your EMI of ₹113,798 has been auto-debited on 21/04/2024. Bank of Baroda. A/c XX937935.",Transaction
Package delivered! Myntra order #UZIAT7K6GBUI delivered on 26 Nov 2024. Enjoy!,Shopping
IMPS Ref WL0JD0I2V4B2: Rs.852 transferred from Federal Bank A/c XX185361 to XX472537 on 01 Sep 2025.,Transaction
"Airtel DTH: Auto-renewal of ₹60,605 on 27 Jun 2026. Ensure sufficient balance in linked account.",Bills
Security code 65648201 for your account login. Valid 30 mins. Never share.,OTP
"Vi Postpaid Bill: INR110,132 due by 23 Jun 2026. Pay via BHIM for instant credit.",Bills
"Low balance alert: Indian Bank A/c XX404492 balance is ₹91,402 as on 05 December 2024 06:25.",Transaction
Your a/c XX2858 debited for Rs.16408.00 on 17-07-26 trf to Netflix. UPI:907565148591.For dispute SMS BLOCK 4048 to 9535844374 -Kotak Bank,Transaction
Your login OTP is 147930. Valid for 30 minutes. Do not share with anyone.,OTP
Amazon India: Order #9XKZ1SRT6UDA delivered on 09-05-2024 at 18:12. Hope you love it!,Shopping
"Zomato: Refund of ₹55,945 for order #C8R0WMK6QXSV processed. Credit in 2-3 business days.",Food
DMart: Order #6HKY6JH8MAT6 shipped via courier. Estimated arrival: 28 Jun 2026.,Shopping
WFH tomorrow due to office maintenance. Please carry your laptops.,Personal
IRCTC: Train 57679 on 22 March 2025 will depart from Platform 2 at Jaipur. Earlier: Platform 15.,Travel
Sent Rs.44613 From ICICI Bank A/C XX8291 To Rapido On 04-07-26 Ref 108629821731,Transaction
"RTGS Ref Q25Y7KHG4G7N: Rs121,789 credited to A/c XX824642 from Punjab National Bank on 20/01/2024.",Transaction
Did you see the news? Call me. It's urgent.,Personal
"Amit, khaana khaya? Office se kab aaoge?",Personal
Platform change: Train 49742 to Jaipur now departs from Pf.1 at 02:29. -Kolkata Stn,Travel
"Yaar Kavya, woh payment bhej de. Bahut din ho gaye. 😅",Personal
Air India: Flight IX2645 delayed by 180 mins. New departure: 04:51. Apologies for inconvenience.,Travel
"Rapido: Ride confirmed. Driver en route. Ref: I1SCKTAVJYIW. Estimated fare: Rs.129,831.",Travel
"EMI of ₹195,179 debited from Canara Bank A/c XX902465 on 31-May-2025. Ref: 8A4LEO0EU2CI. Bal: INR65,976.",Transaction
Swiggy Instamart: Grocery order #UH03HQY8J1LX out for delivery. Arriving in 10-15 mins.,Food
"IMPS Ref ODPVJTUW9OHT: Rs.136,262 transferred from Federal Bank A/c XX831116 to XX277522 on 08 January 2024.",Transaction
Call me when free. Important news to share. -Mom,Personal
"Bus booking on 15/09/2024: Kolkata to Bengaluru, Departure 13:26. Ref: 4I80JWXDA8Y2. Fare: Rs157,309.",Travel
Exclusive offer for you: Use Y0MR1I on Reliance Digital for flat Rs.45 off.,Shopping
Great news! Your Zomato order #KB2KCZG6D67L is on the way. Arriving in ~25 mins.,Food
Your OTP for Umang portal is 53792607. Expires in 3 mins.,OTP
Your OTP for Umang portal is 656267. Expires in 5 mins.,OTP
"Jio Postpaid Bill: Rs.12,741 due by 21-06-2026. Pay via BHIM for instant credit.",Bills
Super Sale: Upto 40% off across categories at Myntra. Shop before 07-07-2026!,Promotion
"URGENT: BWSSB bill ₹124,322 unpaid. Last date: 02-07-2026. Pay at bit.ly/bill or app.",Bills
Your Indian Bank card is eligible for 15% discount at JioMart. Offer valid till 24/06/2026.,Promotion
Navratri Sale: Get 25% off at Flipkart. Offer ends 02 Jul 2026. Shop now!,Promotion
Celebrate Holi with 50% cashback on Amazon India. Valid till 17/07/2026. T&C apply.,Promotion
Zomato: Order #SJDN2ZW42NFC from Saravana Bhavan confirmed. ETA 50 mins.,Food
Happy Birthday Meena! Wishing you loads of happiness and success. Have a great day!,Personal
"Order confirmed on DMart! #5Q2LCUXJVPFC for INR152,656. Delivery by 11 Jul 2026.",Shopping
"HDFC Bank: Total outstanding on your credit card is ₹52,895. Pay by 13 Jul 2026.",Bills
Your Pizza Hut order #GYMMEQBF1YJG has been delivered on 03/04/2025 at 20:19. Bon appétit!,Food
Indane Gas: Book your cylinder at Rs.1162. Call 30965 or use app.,Bills
Your Union Bank card is eligible for 30% discount at Amazon India. Offer valid till 06/07/2026.,Promotion
Secure your future with Axis Bank term insurance. Cover up to 1 Crore at low premium.,Promotion
"EMI of INR26,072 debited from Indian Bank A/c XX124964 on 22 January 2025. Ref: D24DKRF4FXEN. Bal: ₹176,793.",Transaction
"Alert: OTP 102235 generated for your account. If not requested, call Canara Bank helpline.",OTP
"Zomato: Sorry, your order #JAZPIJ3F7P6W is slightly delayed. New ETA: 35 mins.",Food
"Zomato: Sorry, your order #YXKGB6ZT9EAL is slightly delayed. New ETA: 45 mins.",Food
"NEFT of Rs.121,434 credited to A/c XX425011 on 19 Nov 2025. HDFC Bank. Ref: AZT8YBM71PME.",Transaction
813492 is your OTP for Punjab National Bank Net Banking login. Valid for 30 mins. Do not share.,OTP
"You have received Rs.33,227 from Pooja via Paytm on 25/03/2025. Axis Bank.",Transaction
Aadhaar verification OTP: 16294403. Expires in 30 mins. Keep confidential.,OTP
Zomato: Your repeat order #R4IAXDRMS8UC is placed. Usual delivery time: 20 mins.,Food
"DMart: Rs.181,790 refund for order #3C4DAKRHL2NG initiated on 14/03/2024. Check bank in 5 days.",Shopping
Order on McDonald's & use code EAT23 for flat Rs.63 off. T&C apply.,Food
Your OTP for DigiLocker access is 8702. Valid 3 mins. Do not share.,OTP
Zomato: Order #A99W6Z7FNIG6 delivered. Share feedback and help us improve!,Food
"Yaar Rohan, woh payment bhej de. Bahut din ho gaye. 😅",Personal
"Bhaiya, are you coming home this weekend? Everyone is waiting.",Personal
Navratri Sale: Get 20% off at Flipkart. Offer ends 29-06-2026. Shop now!,Promotion
Two-wheeler insurance renewal reminder. Insure now at just Rs.1633. -Axis Bank,Promotion
"NEFT Ref E3LNZKF3IKN9: Rs.133,452 debited from IDFC FIRST Bank A/c XX398195 on 06-Feb-2025. Expected credit by EOD.",Transaction
A/c XX4937 debited Rs.32069 on 26-01-24 trf to Jio Fiber. UPI Ref:622657187359. -ICICI Bank,Transaction
Meeting rescheduled to 8:57 PM on 08 June 2025. Location: gym. Please confirm.,Personal
PhonePe: Enter OTP 227002 to complete your UPI transaction. Do not share.,OTP
Paytm: Get Rs.476 cashback on 3 UPI transactions. Offer ends 26/06/2026.,Promotion
"Interest of Rs.170,316 credited to ICICI Bank A/c XX267791 for the period ending 23-08-2024. Bal: INR372,583.",Transaction
Your a/c XX3733 debited for Rs.36416.00 on 11-08-26 trf to Zomato. UPI:415635609113.For dispute SMS BLOCK 3298 to 9200895568 -IndusInd Bank,Transaction
Use OTP 685600 to complete your IDFC FIRST Bank transaction. Valid 3 mins. -IDFC FIRST Bank,OTP
"Fund transfer of INR140,743 from Bank of Baroda A/c XX499617 completed. Beneficiary: Deepak. Ref: QBFIY4GWT6D0.",Transaction
"Your IMPS transfer of Rs.101,169 is successful. SBI Ref: QNAL6O9EP0O6. Bal: Rs.68,221.",Transaction
"Indian Bank Alert: Available balance in A/c XX816714 is INR142,251 as of 04-May-2024.",Transaction
Sent Rs.16795 From ICICI Bank A/C XX5742 To Flipkart On 24-07-24 Ref 230258293666,Transaction
Flipkart: Order #QVTPXCRWGLV5 delivered on 17 June 2025 at 18:49. Hope you love it!,Shopping
"FAILED: UPI txn of Rs161,980 to priya@ybl on 09/09/2025. Ref: JL9TDCC58XZ1. Retry or contact IDFC FIRST Bank.",Transaction
"Dear Customer, your txn of ₹6,448 on 09-05-2025 could not be processed. Ref: E7FLQHRRPZLK. -IDFC FIRST Bank",Transaction
Swiggy Deal: Free delivery + 29% off this weekend. Code: FEAST. Valid 13-07-2026.,Food
Air India: Flight I57253 delayed by 148 mins. New departure: 17:17. Apologies for inconvenience.,Travel
Flight I5657 from Kolkata to Ahmedabad on 07 January 2025 confirmed. Booking Ref: 64CCNXH6DAFH.,Travel
HDFC Bank Credit Card: Earn 252 cashback on Amazon India spends above Rs.2000. Valid till 24 Jun 2026.,Promotion
"ACT Fibernet: Monthly bill Rs147,862 due by 30-06-2026. Pay via app or PhonePe.",Bills
"Your account XX114281 has been credited with Rs20,896 on 02/12/2024. Punjab National Bank.",Transaction
DMart: Item in your wishlist is now on sale! 25% off. Shop before stock runs out.,Shopping
KFC Cashback: Rs.203 added to wallet. Total balance: Rs.303.,Food
Sent Rs.48021 From Union Bank A/C XX2228 To Zomato On 01-07-26 Ref 469767069027,Transaction
Bharat Gas booking confirmed. Delivery by 23 Jun 2026. Amount: Rs.1028. Ref: 72AB89LSFES9.,Bills
Your Domino's order #POONMUNI0KVB is being freshly prepared. Delivery in 30 mins.,Food
OTP for phone verification: 481096. Expires in 15 minutes. Do not share.,OTP
Your food is on the way! Domino's order #2BMG5FNKFET1. Arriving in 30 minutes.,Food
Your order #NPHBF3HHZ4MP from Croma has been delivered. Rate your experience.,Shopping
Your Uber ride is confirmed. Driver Suresh in Dzire arriving in 8 mins.,Travel
Reminder: Team meeting tomorrow at 1:38 AM in the cafe. Please be on time.,Personal
"Zomato Order Confirmed #OFBIXU90BDRS. Total: INR190,828. Track on app. Est. 45 mins.",Food
"IRCTC: Booking confirmed for Lakshmi. PNR 3154335730, Train 43837, Date 21 Sep 2024, Coach S1.",Travel
"NEFT of Rs.14,513 credited to A/c XX721691 on 26 Mar 2024. ICICI Bank. Ref: 6ONXD70FE07S.",Transaction
Swiggy One: You saved Rs.366 this month. Keep ordering!,Food
BSNL Prepaid: Get Rs.496 cashback on recharge via Paytm. Offer ends 16/07/2026.,Promotion
Web check-in open for your IndiGo flight IX3414 on 08 July 2025. PNR: 7345621703. Check-in now.,Travel
Indane Gas: Book your cylinder at Rs.1076. Call 63843 or use app.,Bills
IRCTC OTP: 260616. Do not share this with anyone. Expires in 3 mins.,OTP
"Dear Customer, ₹69,746 credited to your Kotak Mahindra Bank A/c XX844732 on 18-04-2024. Balance: Rs.264,828. Ref: K42VJGKVE8DS.",Transaction
Yay! Rs.247 Pizza Hut wallet cashback added for order #KF6Z3CFUU1XL. Use on next order.,Food
"EMI Alert: ₹59,604 will be auto-debited on 06 Jul 2026 from your HDFC Bank A/c. Ensure sufficient balance.",Bills
"Zomato: Rs.78,045 refunded to Mobikwik for cancelled order #XWE9SLMOIBM0.",Food
IDFC FIRST Bank: 68272078 is the OTP to authorise fund transfer. Do not share with anyone.,OTP
We are pleased to invite you to the annual day function on 23/05/2024 at 9:15 AM. -Mall,Personal
"ICICI Bank: Your credit card statement is ready. Total due: Rs.121,184. Due date: 04 Jul 2026.",Bills
Boarding reminder: Flight I54297 departs at 8:27 AM from Delhi. Please report 2 hrs early. -Rapido,Travel
Swiggy Instamart: Grocery order #PZK257J8968S out for delivery. Arriving in 10-15 mins.,Food
Use OTP 49496600 to complete your HDFC Bank transaction. Valid 10 mins. -HDFC Bank,OTP
"HDFC Bank: Total outstanding on your credit card is Rs75,074. Pay by 30 Jun 2026.",Bills
"Your EMI of Rs24,267 has been auto-debited on 04-Apr-2025. Axis Bank. A/c XX904476.",Transaction
"Sorry for the inconvenience! McDonald's refund of INR128,376 for order #AL1A1VDGEZCZ initiated.",Food
Library books due on 16-Oct-2025. Return to avoid fine. -College Library,Personal
"Air India: Your flight G87179 on 24-May-2025 is confirmed. PNR: 2685245695. Fare: Rs195,100.",Travel
Mobikwik OTP: 273740 valid 30 mins. Do not share this code.,OTP
"Reliance Digital: Refund of Rs.67,098 processed to your Bank of Baroda account on 08/08/2024. Ref: EKKBP2QD6VAS.",Transaction
"Fund transfer of ₹45,164 from Punjab National Bank A/c XX642097 completed. Beneficiary: Lakshmi. Ref: JP3HTNCVHZTA.",Transaction
Aadhaar verification OTP: 275601. Expires in 5 mins. Keep confidential.,OTP
Surprise! KFC is giving you free dessert on order #I2SWV4IJTSNH. Check cart!,Food
Zomato: Rs.30 cashback credited to your Mobikwik for order #DQ08SG40E33U. Happy eating!,Food
Platform change: Train 67913 to Goa now departs from Pf.8 at 04:56. -Hyderabad Stn,Travel
"Dear Customer, INR55,921 debited from your IDFC FIRST Bank A/c XX345803 on 08/02/2025 at 05:52. Ref: OB9V1T4JXA2Y. Avail bal: ₹34,856.",Transaction
"Ravi, khaana khaya? Office se kab aaoge?",Personal
"ATM withdrawal of Rs171,660 from IDFC FIRST Bank A/c XX434621 at 7:06 PM on 08-Aug-2024. Bal: Rs.414,021.",Transaction
Indigo: Your check-in for flight AI3890 on 18-12-2025 is complete. Seat: 7C.,Travel
OTP 41899679 to link your bank account with Paytm. Do not share. Valid 15 min.,OTP
Ola ride cancelled. No cancellation charge. Ref: RFK7REIDMMYI.,Travel
"Pizza Hut: Your order #8A1AKB8BMD0Y of Rs.47,608 is confirmed. Delivery in 20 mins.",Food
"Order #WCIN0K5FC34S placed successfully on Flipkart for ₹41,750. Track on app.",Shopping
Standup meeting at 13:05. Please join on time. -Office,Personal
Zomato Pro: Free delivery activated. Enjoy unlimited free deliveries this month!,Food
"Aditya, khaana khaya? Office se kab aaoge?",Personal
RedBus: Boarding point Mumbai at 2:01 AM. Ref: EESKR3W8HK47. Have a safe journey!,Travel
Flipkart: Your OTP for order confirmation is 644594. Valid for 3 minutes.,OTP
Swiggy Super: Free delivery + 10% off unlocked. Order now!,Food
RedBus: Boarding point Chennai at 1:47 PM. Ref: OFB21RFRUW5B. Have a safe journey!,Travel
Income Tax e-filing OTP: 94723640. Valid 10 mins. Do not share.,OTP
Federal Bank: Activate your credit card today and get Rs.290 joining bonus. T&C apply.,Promotion
Your Ola booking OTP is 690522. Valid 30 mins. Do not share.,OTP
HDFC SmartBuy: Extra 15% off on flights & hotels. Valid till 15 Jul 2026.,Promotion
"Transaction of Rs80,337 from ICICI Bank A/c XX672549 on 05-12-2024 has FAILED. Ref: 1B5XTJ98KSFQ. Please retry.",Transaction
Your Aadhaar OTP is 775929. Valid for 15 mins. Do not share.,OTP
"Salary of Rs.189,802 credited to Federal Bank A/c XX308999 on 15-Oct-2025. Ref: QWQMKQI028H1. Balance: INR232,592.",Transaction
Your package from Amazon India is out of the warehouse. Track order #4EKFGOEZKX3W now.,Shopping
"NEFT of Rs53,656 credited to A/c XX156206 on 28 December 2024. Kotak Mahindra Bank. Ref: 99ALX8UY5VWT.",Transaction
Reliance Digital: Your OTP for order confirmation is 8984. Valid for 5 minutes.,OTP
"HDFC Bank: Rs.163,547 credited to A/c XX448027. Txn ID: VV9C0XFEVMY1. Bal: ₹396,973.",Transaction
"Your Zomato order #EZWRRTJF050C was cancelled. Full refund of Rs127,860 within 3 days.",Food
Happy Onam! Enjoy 50% discount at Reliance Digital this festive season. Valid till 16/07/2026.,Promotion
Amazon Pay OTP 795337 for checkout. Expires 5 mins. Do not share.,OTP
Yes Bank: Rs.3778 debited from XX7041 to OM Technology Centre on 28-02-26. Ref 417104722442.,Transaction
JioMart: Your OTP for order confirmation is 809350. Valid for 5 minutes.,OTP
Sent Rs.30352 From KarnatakaBank A/C XX6049 To Myntra On 27-01-26 Ref 124581300799,Transaction
"EMI Alert: Rs.151,077 will be auto-debited on 25/06/2026 from your Bank of Baroda A/c. Ensure sufficient balance.",Bills
Happy Onam! Enjoy 5% discount at JioMart this festive season. Valid till 22 Jun 2026.,Promotion
"Refund of Rs.188,598 credited to Union Bank A/c XX882277 from Amazon India on 04 October 2025. Ref: NFW6SZF4LUR0.",Transaction
Grab 40% off on your first order at Myntra. Use code FIRST40. Valid till 26-06-2026.,Promotion
Uber Intercity: Trip Chennai to Pune on 10 June 2024. Driver details will be shared 30 mins prior.,Travel
"IMPS Credit: INR1,345 received in Kotak Mahindra Bank A/c XX245496 on 22-Jan-2025 20:26. Ref: J2S2DA89OTCJ.",Transaction
Have a safe journey! Ola outstation booking confirmed. Bengaluru to Kochi. Driver: Sunita. Ref: 2WQUC5WZ5MTG.,Travel
"Bus booking on 27-06-2024: Hyderabad to Kolkata, Departure 11:07 AM. Ref: A1MHQYQFDLTR. Fare: INR56,493.",Travel
Good night. Sleep well. Talk tomorrow.,Personal
Assignment submission deadline extended to 27-Sep-2024. Submit on the portal. -HOD,Personal
"Order confirmed on Myntra! #8K71MIOZISM5 for INR2,831. Delivery by 18-07-2026.",Shopping
"RedBus: Booking BTVD1LGTS2LG cancelled. Refund of ₹186,393 initiated. Credit in 5-7 days.",Travel
Domino's Deal: Free delivery + 12% off this weekend. Code: FEAST. Valid 23/06/2026.,Food
"ACT Fibernet: Monthly bill INR107,140 due by 21/06/2026. Pay via app or Google Pay.",Bills
Swiggy Instamart: Grocery order #N8U8RBFOEHFL out for delivery. Arriving in 10-15 mins.,Food
"Vi: Bill of Rs44,885 pending. Pay by 12/07/2026 to continue uninterrupted service.",Bills
Debit alert: Rs.23838 from XX6038 to Amazon on 19-02-24. UPI:161157982007. KarnatakaBank,Transaction
"Dish TV: Recharge by 14/07/2026 to avoid service interruption. Pack: ₹180,733.",Bills
"Your Myntra login OTP: 767923. Valid 3 mins. If not you, ignore.",OTP
Croma: Thanks for your order #NG60AD4O4SNY. Estimated delivery: 12-07-2026.,Shopping
Your a/c XX2502 debited for Rs.28720.00 on 12-01-25 trf to Flipkart. UPI:998601810842.For dispute SMS BLOCK 8391 to 9949863985 -IndusInd Bank,Transaction
Bank of Baroda offers you a pre-approved home loan. Click to know more. T&C apply.,Promotion
"Bro, exam chal raha hai. Notes bhej de please. Urgent!",Personal
145672 is your OTP for Punjab National Bank Net Banking login. Valid for 5 mins. Do not share.,OTP
"Your broadband bill of ₹194,257 is due on 09/07/2026. Pay now to avoid service disruption. -Jio Fiber",Bills
Happy bday Karthik! Party tonight? Let me know 😄,Personal
"EMI of Rs.142,291 debited from Punjab National Bank A/c XX185656 on 03-Nov-2024. Ref: 5WGTM16YMBNB. Bal: ₹255,372.",Transaction
Jio Special: 2GB/day for 56 days at Rs.299. Recharge now!,Promotion
"Refund of INR79,079 for JioMart order #BP979SF93ZOI processed. Credit in 3-5 business days.",Shopping
"Lakshmi, please submit your timesheet by 06:41 today. -HR",Personal
"Pizza Hut: Refund of Rs.160,194 for order #GOJX2C33IIVM processed. Credit in 2-3 business days.",Food
Food delivered! Rate your Zomato experience for order #JTO444SV3IP4.,Food
Airtel: Recharge with Rs.190 and get 30% extra data. Valid till 21/06/2026.,Promotion
IRCTC: Your OTP for ticket booking is 76091674. Valid for 5 mins.,OTP
"Tata Play: Your DTH subscription of ₹181,283 is due on 04-07-2026. Recharge now.",Bills
Cordially inviting you to my daughter's Seemantham on 08-08-2025. Your presence would honour us.,Personal
IRCTC: Chart prepared for Train 63763. PNR 8080085100. Coach B2 Seat 22.,Travel
Debit alert: Rs.9477 from XX7581 to BESCOM on 08-01-26. UPI:533958266613. Axis Bank,Transaction
"RTGS Ref H6SPGY5A9U18: Rs.13,422 credited to A/c XX771977 from Axis Bank on 25 Aug 2024.",Transaction
JioMart: Rs.411 cashback on first grocery order above Rs.500. T&C apply.,Promotion
Housewarming invitation: Rohan has moved to a new home. Celebration on 10 October 2024 at 23:33.,Personal
Happy bday Ravi! Party tonight? Let me know 😄,Personal
Federal Bank: Rs.137367 interest credited to Savings A/c XX722593 on 14/08/2024.,Transaction
Your login OTP is 689393. Valid for 15 minutes. Do not share with anyone.,OTP
"Sneha, movie plan tonight? 9 PM show. Let me know fast!",Personal
Pizza Hut: Use code FOOD19 and get 25% off on your next order. Valid till 29/06/2026.,Food
"Return initiated for Croma order #UAWDZVQBDK7C. Refund of Rs93,935 within 5-7 days.",Shopping
