text,label
Flipkart: Flat 40% OFF on your next order! Use code SAVE22. Valid till 30-10-2025.,Promotion
"Your Vodafone Idea bill Rs.2,919 has been paid successfully on 21/09/2025. Ref 9JBTMMWNVQ",Bills
Your Barbeque Nation order of Rs.595 has been confirmed. ETA 32 mins.,Food
Your Dominos order #FVCTN9V7 is out for delivery. Track live status in the app.,Food
"Your OTP for transaction of Rs.28,093 is 758510. Valid for 10 min. Do not share this OTP.",OTP
Use OTP 025467 to complete your KYC verification with Kotak Bank. Valid for 10 mins. Never share this with anyone.,OTP
"Reminder: Your credit card payment of Rs.2,643 is due on 09/09/2024. A/c XX6385",Bills
"Reminder: Your credit card payment of Rs.16,203 is due on 30-11-2025. A/c XX4185",Bills
IndiGo: Your booking PNR Q6TFFV for 19/02/2026 is confirmed. Have a safe journey!,Travel
"Your Vodafone Idea bill Rs.3,947 has been paid successfully on 22/07/2025. Ref NLBJM0C55L",Bills
Your order #OAN8RFV7WT at Croma is confirmed. We'll notify you when it ships.,Shopping
Use OTP 604397 to complete your KYC verification with Axis Bank. Valid for 10 mins. Never share this with anyone.,OTP
Order #A459QZ3Q from McDonald's delivered! Enjoy your meal. Rate your experience.,Food
"Flipkart: Refund of Rs.5,913 for order #1EZUB150B8 has been initiated.",Shopping
RedBus: Your booking PNR RDXVT7 for 04-11-2024 is confirmed. Have a safe journey!,Travel
Snapdeal: Order #2RXTIZV6N0 delivered successfully. Thank you for shopping with us!,Shopping
"Your Snapdeal order of Rs.18,847 has been shipped. Track: RKJDHCQAG2",Shopping
Your Barbeque Nation order #1HHATXM5 is out for delivery. Track live status in the app.,Food
"Overdue Notice: Rs.6,161 pending on your electricity A/c XX9335. Pay by 17/12/2025 to avoid disconnection.",Bills
"Flipkart: Your Rs.414 cashback is waiting. Use it before 09/06/2025, or it expires!",Promotion
Cred: Flat 40% OFF on your next order! Use code SAVE49. Valid till 11/03/2025.,Promotion
Can we reschedule the exam to 27/07/2025? Something came up.,Personal
"Your Tata Cliq order of Rs.5,401 has been shipped. Track: H7SIVIA9RH",Shopping
Sent Rs.865 From Karnataka Bank A/C XX1946 To BMTC On 28-02-2025 Ref 685LT9BV5S7V,Travel
"125698 is your one-time password for card transaction of Rs.10,372 at Lenskart.",OTP
"062860 is your one-time password for card transaction of Rs.58,882 at Tata Cliq.",OTP
MakeMyTrip: Your booking PNR PNFJH1 for 23-03-2026 is confirmed. Have a safe journey!,Travel
Order #RO0M1AIH from Behrouz Biryani delivered! Enjoy your meal. Rate your experience.,Food
Yatra: Your booking PNR B95TNJ for 26-08-2025 is confirmed. Have a safe journey!,Travel
Order #88WS7SNY from Starbucks delivered! Enjoy your meal. Rate your experience.,Food
"UPI txn of Rs.4,596 to Suresh@paytm successful. Ref 7M6J3RTXYMSC",Transaction
Your bus ticket booked via RedBus. Booking ID TXNPX23L. Departure: 08-07-2024,Travel
"Overdue Notice: Rs.11,801 pending on your electricity A/c XX4656. Pay by 07-05-2025 to avoid disconnection.",Bills
"Reminder: Your DTH payment of Rs.7,540 is due on 16-01-2024. A/c XX8527",Bills
"MTNL: Your bill of Rs.3,887 for A/c XX2658 is generated. Due date 10-04-2025. Pay now to avoid late fee.",Bills
"Adani Electricity: Your bill of Rs.3,804 for A/c XX2791 is generated. Due date 03/06/2024. Pay now to avoid late fee.",Bills
Amazon: Your order #NGZDLHU0RJ is out for delivery today. Be available!,Shopping
Uber: Your driver Priya is 4 mins away. OTP 6339,Travel
Dominos: Your table for 2 at 04-04-2025 8:00 PM is confirmed.,Food
Your Swiggy order #5UUI1VLI is out for delivery. Track live status in the app.,Food
"Pooja, running 21 mins late for the birthday party, sorry!",Personal
"Withdrawal of Rs.13,282 at ATM 8NIXC6 on 02-03-2025 from A/c XX5367. Avl Bal Rs.124,423",Transaction
"Your Airtel bill Rs.2,058 has been paid successfully on 20/04/2026. Ref V2UXSSL7FG",Bills
Uber: Your driver Sneha is 8 mins away. OTP 5523,Travel
"Myntra: Your Rs.75 cashback is waiting. Use it before 02-08-2025, or it expires!",Promotion
620801 is the OTP to verify your mobile number for Uber account. Valid till 6 mins.,OTP
Last chance! 20% cashback on Uber with GPay. Offer ends 18-04-2026.,Promotion
Ola: Your booking PNR L9HG25 for 09/08/2024 is confirmed. Have a safe journey!,Travel
"Reminder: Your credit card payment of Rs.23,210 is due on 03/07/2024. A/c XX1693",Bills
Myntra: Flat 40% OFF on your next order! Use code SAVE38. Valid till 27-04-2024.,Promotion
"Hey Pooja, are we still meeting at your place at 5 pm today? Let me know!",Personal
"Rs.22,657 debited from A/c XX1402 at Karnataka Bank on 17-04-2024. Avl Bal: Rs.241,816. Ref No. 8E7FLQHRRP",Transaction
"015310 is your one-time password for card transaction of Rs.16,471 at Amazon.",OTP
581221 is the OTP to verify your mobile number for Swiggy account. Valid till 15 mins.,OTP
"EMI of Rs.7,949 debited from RBL Bank A/c XX1114 on 05/07/2024. Ref: TYZNM5SAXYK. Bal: Rs.209,796",Transaction
775442 is your OTP for login to Federal Bank. Valid for 15 mins. Do not share with anyone.,OTP
"Vikram is calling you regarding the yoga class, call back soon.",Personal
Your flight ticket booked via IRCTC. Booking ID UT56XSH3. Departure: 15-04-2026,Travel
"Your Myntra order of Rs.6,206 has been shipped. Track: 4UCV2TDXYX",Shopping
Your Zomato order #JM03TQUV is out for delivery. Track live status in the app.,Food
"Overdue Notice: Rs.1,141 pending on your water A/c XX8998. Pay by 02-01-2024 to avoid disconnection.",Bills
Sent Rs.563 From HDFC Bank A/C XX8823 To Yatra On 23-06-2024 Ref S4C6OE1SHORA,Travel
"Payment of Rs.8,102 to Lenskart successful via GPay. Ref 47DI3E950I.",Transaction
"Payment of Rs.9,974 to ACT Fibernet successful via Mobikwik. Ref UPYA8WHOFY.",Transaction
Sent Rs.518 From Federal Bank A/C XX4811 To BigBasket On 25/11/2024 Ref SEHJ0Y2ATGXI,Transaction
"Your Jio bill Rs.6,108 has been paid successfully on 11/01/2026. Ref FX0AKN053K",Bills
Faasos: Your order #95MG9D80 has been placed and will arrive in 15 mins!,Food
"Overdue Notice: Rs.3,519 pending on your gas A/c XX7291. Pay by 23/11/2024 to avoid disconnection.",Bills
Last chance! 30% cashback on Ajio with GPay. Offer ends 18-07-2025.,Promotion
Can we reschedule the yoga class to 14-06-2025? Something came up.,Personal
"Payment of Rs.6,702 to Lenskart successful via Paytm. Ref 9Q7S44Z78I.",Transaction
"Rs.46,470 credited to your A/c XX4530 on 05-09-2025 by Bank of Baroda. Avl Bal: Rs.3,408",Transaction
Your train ticket booked via IRCTC. Booking ID W2A9HKV9. Departure: 19-01-2025,Travel
Uber: Your driver Rohan is 9 mins away. OTP 3192,Travel
Last chance! 20% cashback on Zepto with GPay. Offer ends 12/07/2025.,Promotion
"Your Amazon order of Rs.7,293 has been shipped. Track: A1LM0VJ21K",Shopping
"Nykaa: Your Rs.499 cashback is waiting. Use it before 27/09/2024, or it expires!",Promotion
"Your monthly gas charge Rs7,764 is due. Consumer A/c: XX9140. Due: 20/12/2024. -Mahanagar Gas",Bills
Uber: Reminder - your trip to Delhi is on 29-01-2026. Check-in opens soon.,Travel
"Tata Cliq: Refund of Rs.4,255 for order #C8IQ7W44W1 has been initiated.",Shopping
Can we reschedule the exam to 19-11-2025? Something came up.,Personal
"Overdue Notice: Rs.3,138 pending on your water A/c XX5386. Pay by 22/10/2025 to avoid disconnection.",Bills
Tata Cliq: Your order #F5TB6Z5ZKB is out for delivery today. Be available!,Shopping
Snapdeal: Order #30ZPXJGM55 delivered successfully. Thank you for shopping with us!,Shopping
"Hey Manoj, are we still meeting at your place at 9 am today? Let me know!",Personal
Uber: Reminder - your trip to Manali is on 06-11-2025. Check-in opens soon.,Travel
"Pooja, running 7 mins late for the birthday party, sorry!",Personal
Use OTP 637309 to complete your KYC verification with Federal Bank. Valid for 10 mins. Never share this with anyone.,OTP
Use OTP 395952 to complete your KYC verification with Federal Bank. Valid for 10 mins. Never share this with anyone.,OTP
Snapdeal: Your order #VPETFMV787 is out for delivery today. Be available!,Shopping
Your order #49VBNWLH5B at Nykaa is confirmed. We'll notify you when it ships.,Shopping
"Rs.47,076 credited to your A/c XX4669 on 21-04-2025 by Bank of Baroda. Avl Bal: Rs.14,446",Transaction
Your KFC order #ODJCTDYE is out for delivery. Track live status in the app.,Food
Can we reschedule the exam to 08-05-2025? Something came up.,Personal
Ola: Your driver Suresh is 3 mins away. OTP 8394,Travel
Uber: Your driver Vikram is 2 mins away. OTP 0391,Travel
"Rs.32,835 debited from A/c XX6802 at ICICI Bank on 10/02/2025. Avl Bal: Rs.11,589. Ref No. PQCLPOXKO8",Transaction
Meesho: Your order #L2FDPPXB91 is out for delivery today. Be available!,Shopping
983340 is your OTP for login to Bank of Baroda. Valid for 10 mins. Do not share with anyone.,OTP
Your Zomato order #50W3RZYQ is out for delivery. Track live status in the app.,Food
Dominos: Your table for 4 at 01/02/2024 7:00 PM is confirmed.,Food
Uber: Your booking PNR JYLG8G for 26-08-2025 is confirmed. Have a safe journey!,Travel
"Your OTP for transaction of Rs.5,656 is 114103. Valid for 10 min. Do not share this OTP.",OTP
Your order #038BH02QA4 at Myntra is confirmed. We'll notify you when it ships.,Shopping
Sent Rs.670 From SBI A/C XX5968 To IndiGo On 09-05-2024 Ref KY8BYTN25W81,Travel
"Amazon: Your Rs.266 cashback is waiting. Use it before 23-06-2025, or it expires!",Promotion
IRCTC: Your booking PNR 1VD7UM for 10-01-2024 is confirmed. Have a safe journey!,Travel
"Payment of Rs.2,965 to Adani Electricity successful via Paytm. Ref ZU7N9EN0KE.",Transaction
"865537 is your one-time password for card transaction of Rs.21,732 at Meesho.",OTP
"Your BESCOM bill Rs.5,403 has been paid successfully on 08/10/2024. Ref 12FZXOTCSZ",Bills
"Your OTP for transaction of Rs.4,997 is 645499. Valid for 10 min. Do not share this OTP.",OTP
Your order #C03RVNRXVR at Meesho is confirmed. We'll notify you when it ships.,Shopping
"Your Tata Power bill Rs.1,047 has been paid successfully on 23-04-2024. Ref 4SIJZV07EY",Bills
"Your Cafe Coffee Day order of Rs.1,067 has been confirmed. ETA 20 mins.",Food
"Your Airtel bill Rs.7,635 has been paid successfully on 09-03-2024. Ref YO51KW4HWO",Bills
"Rs.19,012 credited to your A/c XX2060 on 23/03/2025 by PNB. Avl Bal: Rs.139,921",Transaction
"Reminder: Your postpaid payment of Rs.1,237 is due on 17/10/2024. A/c XX1809",Bills
"Suresh, running 17 mins late for the doctor appointment, sorry!",Personal
"Rs.29,996 credited to your A/c XX6111 on 04/12/2025 by Karnataka Bank. Avl Bal: Rs.59,711",Transaction
"Payment of Rs.4,291 to BESCOM successful via Paytm. Ref RHWBQH5T2D.",Transaction
"Sent Rs.1,923 From Yes Bank A/C XX8999 To MakeMyTrip On 26/07/2024 Ref 3R1MCGZXPQYL",Travel
"Paytm: Your Rs.59 cashback is waiting. Use it before 06/10/2024, or it expires!",Promotion
"Divya: Reminder, your manager called, please call back when free.",Personal
"Your MTNL bill Rs.3,418 has been paid successfully on 05-04-2024. Ref 640IW8CYSY",Bills
"Your Meesho order of Rs.4,923 has been shipped. Track: 22G3XFZ2A0",Shopping
"Your Lenskart order of Rs.9,047 has been shipped. Track: 1IVDZOXW6Y",Shopping
"Ajio: Your Rs.149 cashback is waiting. Use it before 15/08/2025, or it expires!",Promotion
KFC: Your order #A82QV6QZ has been placed and will arrive in 38 mins!,Food
"Tata Power: Your bill of Rs.5,936 for A/c XX3091 is generated. Due date 23-04-2026. Pay now to avoid late fee.",Bills
Amazon: Flat 30% OFF on your next order! Use code SAVE35. Valid till 22/05/2024.,Promotion
"UPI txn of Rs.7,272 to Neha@ybl successful. Ref QF6OYLCB37BQ",Transaction
Your Faasos order #UYHTPMW9 is out for delivery. Track live status in the app.,Food
Your Zomato order of Rs.546 has been confirmed. ETA 25 mins.,Food
Starbucks: Your order #YQ2ZWA6Y has been placed and will arrive in 39 mins!,Food
"Your Adani Electricity bill Rs.1,788 has been paid successfully on 15/10/2024. Ref 4CFDKQUCIP",Bills
"Payment of Rs.7,202 to Flipkart successful via PhonePe. Ref IKX0RB5TNG.",Transaction
"Don't forget the wedding on 03-06-2026 at 15:00, Suresh.",Personal
MakeMyTrip: Reminder - your trip to Goa is on 24/01/2024. Check-in opens soon.,Travel
Order #GBHDCGZF from Behrouz Biryani delivered! Enjoy your meal. Rate your experience.,Food
"EMI of Rs.24,061 debited from Karnataka Bank A/c XX1080 on 15-07-2024. Ref: 6X27O6QNH5E. Bal: Rs.176,687",Transaction
McDonald's: Your table for 3 at 15-06-2025 9:00 PM is confirmed.,Food
"Don't forget the flight on 13-04-2025 at 9:00, Rohan.",Personal
Your Airtel bill Rs.704 has been paid successfully on 26-05-2025. Ref 4PSR2826U2,Bills
Your Dominos order of Rs.797 has been confirmed. ETA 37 mins.,Food
Myntra: Flat 10% OFF on your next order! Use code SAVE54. Valid till 11/02/2026.,Promotion
Your Nykaa order of Rs.670 has been shipped. Track: O7J29VRPFX,Shopping
"BWSSB: Your bill of Rs.5,730 for A/c XX1021 is generated. Due date 10/04/2025. Pay now to avoid late fee.",Bills
Swiggy: Your order #ZTZR4V4P has been placed and will arrive in 16 mins!,Food
"440669 is your one-time password for card transaction of Rs.1,142 at Nykaa.",OTP
Dominos: Your order #NBYWPEZE has been placed and will arrive in 33 mins!,Food
"Reliance Digital: Refund of Rs.6,033 for order #08Y6JGJU5A has been initiated.",Shopping
Meesho: Order #R0TQ3R5JM7 delivered successfully. Thank you for shopping with us!,Shopping
"Karan is calling you regarding the flight, call back soon.",Personal
Lenskart: Your order #TSQZU0Z2QW is out for delivery today. Be available!,Shopping
Barbeque Nation: Your table for 5 at 04-04-2026 6:00 PM is confirmed.,Food
Ola: Reminder - your trip to Goa is on 15/05/2025. Check-in opens soon.,Travel
Uber: Your driver Anjali is 8 mins away. OTP 7930,Travel
"Rs.25,585 debited from A/c XX7656 at Union Bank on 18-04-2024. Avl Bal: Rs.179,633. Ref No. IH10EJQBEC",Transaction
IRCTC: Your booking PNR 3031BE for 14/01/2024 is confirmed. Have a safe journey!,Travel
Your order #WHQB0LAIWH at Ajio is confirmed. We'll notify you when it ships.,Shopping
066543 is the OTP to verify your mobile number for Swiggy account. Valid till 15 mins.,OTP
Last chance! 40% cashback on Cred with GPay. Offer ends 17-11-2024.,Promotion
Last chance! 20% cashback on Zomato with Mobikwik. Offer ends 03/08/2025.,Promotion
"Hey Priya, are we still meeting at your place at 3 pm today? Let me know!",Personal
"Your Reliance Digital order of Rs.1,976 has been shipped. Track: KGRP7D8FBF",Shopping
"Overdue Notice: Rs.9,896 pending on your electricity A/c XX3337. Pay by 06-04-2024 to avoid disconnection.",Bills
Your Barbeque Nation order of Rs.644 has been confirmed. ETA 44 mins.,Food
741863 is your one-time password for card transaction of Rs.378 at Amazon.,OTP
MTNL: Your bill of Rs.629 for A/c XX4018 is generated. Due date 05-07-2024. Pay now to avoid late fee.,Bills
"Don't forget the movie night on 15-07-2024 at 13:00, Rahul.",Personal
Behrouz Biryani: Your table for 6 at 18-08-2025 8:00 PM is confirmed.,Food
Ajio: Your order #U2AECZ60NI is out for delivery today. Be available!,Shopping
Sent Rs.355 From Kotak Bank A/C XX5159 To IRCTC On 22-05-2025 Ref 0NNX2QQY0V09,Travel
"Don't forget the interview on 27-04-2025 at 11:00, Karan.",Personal
"Vikram, running 28 mins late for the interview, sorry!",Personal
Ajio: Your order #24ZZ01ZVLI is out for delivery today. Be available!,Shopping
"Nykaa: Your Rs.114 cashback is waiting. Use it before 13/08/2025, or it expires!",Promotion
"Don't forget the wedding on 02-07-2024 at 15:00, Priya.",Personal
"Overdue Notice: Rs.3,334 pending on your electricity A/c XX5640. Pay by 05/08/2025 to avoid disconnection.",Bills
"Your BigBasket order of Rs.5,570 has been shipped. Track: V57KOFEL6X",Shopping
"Croma: Refund of Rs.10,515 for order #7Q6PW1Z4RL has been initiated.",Shopping
McDonald's: Your table for 3 at 15-02-2026 6:00 PM is confirmed.,Food
Your Behrouz Biryani order #X65E3V8V is out for delivery. Track live status in the app.,Food
"Hey Amit, are we still meeting at the clinic at 5 pm today? Let me know!",Personal
Can we reschedule the college reunion to 14/06/2025? Something came up.,Personal
Your McDonald's order #IO1XNAH1 is out for delivery. Track live status in the app.,Food
"Your OTP for transaction of Rs.44,997 is 961549. Valid for 10 min. Do not share this OTP.",OTP
"EMI of Rs.2,433 debited from SBI A/c XX5491 on 14/12/2025. Ref: K8C9G3RTSCP. Bal: Rs.134,004",Transaction
Order #S4TX4URJ from McDonald's delivered! Enjoy your meal. Rate your experience.,Food
Sale Alert! Myntra Big Billion Days starts now. Up to 80% off. Shop now!,Promotion
Reliance Digital: Your order #ZBJXEZ2MK6 is out for delivery today. Be available!,Shopping
Meesho: Order #EM1E58JQ9Q delivered successfully. Thank you for shopping with us!,Shopping
"BigBasket: Refund of Rs.10,100 for order #G967E46KWF has been initiated.",Shopping
Cafe Coffee Day: Your table for 2 at 13-07-2024 9:00 PM is confirmed.,Food
"Rs.15,904 debited from A/c XX7016 at IDFC First Bank on 12-03-2026. Avl Bal: Rs.64,932. Ref No. QZZFVB9EKT",Transaction
Your Starbucks order #A7I28U81 is out for delivery. Track live status in the app.,Food
Your Cafe Coffee Day order #A28LXTJM is out for delivery. Track live status in the app.,Food
"Rs.1,084 credited to your A/c XX3854 on 28-09-2024 by Canara Bank. Avl Bal: Rs.110,852",Transaction
"Uber: Your Rs.398 cashback is waiting. Use it before 08-04-2024, or it expires!",Promotion
Your McDonald's order #33XS4NFW is out for delivery. Track live status in the app.,Food
Myntra: Order #8K9MJP072S delivered successfully. Thank you for shopping with us!,Shopping
Your order #4ABFVVS91V at Ajio is confirmed. We'll notify you when it ships.,Shopping
BMTC: Your booking PNR UT1VUU for 01-09-2024 is confirmed. Have a safe journey!,Travel
485781 is the OTP to verify your mobile number for Zomato account. Valid till 11 mins.,OTP
"Your OTP for transaction of Rs.49,134 is 668325. Valid for 10 min. Do not share this OTP.",OTP
"Your Adani Electricity bill Rs.1,173 has been paid successfully on 02/08/2025. Ref MCWWVD0OLQ",Bills
"Your monthly gas charge Rs13,764 is due. Consumer A/c: XX8606. Due: 27/11/2024. -ACT Fibernet",Bills
"Your Airtel bill Rs.7,744 has been paid successfully on 17/03/2026. Ref OZO7QPM29Q",Bills
"Rs.38,374 debited from A/c XX8984 at IDFC First Bank on 09-07-2024. Avl Bal: Rs.207,555. Ref No. 5DKOYBESIR",Transaction
121025 is the OTP to verify your mobile number for Zomato account. Valid till 8 mins.,OTP
"Anjali: Reminder, the neighbor called, please call back when free.",Personal
Order #YVG4O69I from Cafe Coffee Day delivered! Enjoy your meal. Rate your experience.,Food
Ola: Your driver Karan is 3 mins away. OTP 4444,Travel
Flipkart: Flat 30% OFF on your next order! Use code SAVE79. Valid till 25-05-2024.,Promotion
"Sent Rs.10,852 From IndusInd Bank A/C XX1555 To Cafe Coffee Day On 09/12/2025 Ref XT9VYSKE5M0S",Transaction
Your Faasos order of Rs.683 has been confirmed. ETA 30 mins.,Food
"BookMyShow: Your Rs.131 cashback is waiting. Use it before 23/05/2026, or it expires!",Promotion
Order #Y6I8HIUR from Dominos delivered! Enjoy your meal. Rate your experience.,Food
"Neha, running 5 mins late for the yoga class, sorry!",Personal
Last chance! 30% cashback on BookMyShow with GPay. Offer ends 07/02/2024.,Promotion
Sent Rs.883 From Union Bank A/C XX9352 To RedBus On 21-05-2024 Ref NGUV1ZTWGBRT,Travel
Use OTP 691459 to complete your KYC verification with RBL Bank. Valid for 10 mins. Never share this with anyone.,OTP
"869614 is your one-time password for card transaction of Rs.53,176 at Nykaa.",OTP
Your order #0XM22NRYKC at Reliance Digital is confirmed. We'll notify you when it ships.,Shopping
"Your Tata Power bill Rs.4,436 has been paid successfully on 13-05-2024. Ref HPZABSX78X",Bills
Your bus ticket booked via MakeMyTrip. Booking ID X9E9YCAW. Departure: 26/02/2024,Travel
MakeMyTrip: Your booking PNR 5KI320 for 21-08-2025 is confirmed. Have a safe journey!,Travel
"Cred: Your Rs.282 cashback is waiting. Use it before 30/10/2024, or it expires!",Promotion
"Payment of Rs.1,119 to Airtel successful via GPay. Ref DD03UVULEM.",Transaction
"Rs.46,535 credited to your A/c XX3772 on 23/08/2025 by Federal Bank. Avl Bal: Rs.135,855",Transaction
Snapdeal: Order #T97RTPAQKT delivered successfully. Thank you for shopping with us!,Shopping
"Overdue Notice: Rs.2,954 pending on your water A/c XX3487. Pay by 06-01-2025 to avoid disconnection.",Bills
Zomato: Your table for 3 at 24/03/2025 9:00 PM is confirmed.,Food
Can we reschedule the yoga class to 18/09/2024? Something came up.,Personal
Your order #723BZ2YKUL at Croma is confirmed. We'll notify you when it ships.,Shopping
Your flight ticket booked via RedBus. Booking ID TPHMICY9. Departure: 11/07/2024,Travel
Ola: Your driver Rohan is 10 mins away. OTP 2405,Travel
"Withdrawal of Rs.13,786 at ATM H3VQ0V on 05/04/2026 from A/c XX5924. Avl Bal Rs.3,474",Transaction
"Hey Amit, are we still meeting at the gym at 3 am today? Let me know!",Personal
Amazon: Flat 20% OFF on your next order! Use code SAVE13. Valid till 11/12/2024.,Promotion
"Payment of Rs.10,290 to Snapdeal successful via GPay. Ref 5FKNJMVRYD.",Transaction
"Your Croma order of Rs.10,689 has been shipped. Track: OYQOANSTVF",Shopping
Your Swiggy order of Rs.817 has been confirmed. ETA 42 mins.,Food
Your order #8VF5T2MA5Q at Meesho is confirmed. We'll notify you when it ships.,Shopping
"Sent Rs.1,611 From Yes Bank A/C XX6383 To Yatra On 14/03/2026 Ref D0BPT3EY46U5",Travel
"UPI txn of Rs.6,834 to Arjun@paytm successful. Ref B69C45RY27VM",Transaction
"Happy Birthday Divya! Hope you have a wonderful day ahead, see you at the gym",Personal
Myntra: Your order #IJIJYKASXP is out for delivery today. Be available!,Shopping
Your order #PCQ30LPO04 at Lenskart is confirmed. We'll notify you when it ships.,Shopping
"Myntra: Your Rs.197 cashback is waiting. Use it before 02-02-2025, or it expires!",Promotion
Last chance! 20% cashback on Myntra with Mobikwik. Offer ends 18-11-2024.,Promotion
"EMI of Rs.17,907 debited from RBL Bank A/c XX8404 on 15-02-2026. Ref: CJEV9ZUYH97. Bal: Rs.181,708",Transaction
"Reminder: Your insurance premium payment of Rs.18,918 is due on 11/11/2025. A/c XX6781",Bills
"Your Amazon order of Rs.16,322 has been shipped. Track: FIODJVTV1Q",Shopping
Amazon: Flat 30% OFF on your next order! Use code SAVE82. Valid till 20/12/2025.,Promotion
Your Zomato order of Rs.986 has been confirmed. ETA 34 mins.,Food
Can we reschedule the college reunion to 19/11/2024? Something came up.,Personal
MakeMyTrip: Reminder - your trip to Delhi is on 10-05-2026. Check-in opens soon.,Travel
"Rohan, running 20 mins late for the movie night, sorry!",Personal
"Hey Rahul, are we still meeting at the cafe near office at 4 am today? Let me know!",Personal
"Rs.15,796 debited from A/c XX7866 at PNB on 03/04/2026. Avl Bal: Rs.209,517. Ref No. AYQMGJ96ZE",Transaction
"Your Barbeque Nation order of Rs.1,268 has been confirmed. ETA 37 mins.",Food
526945 is the OTP to verify your mobile number for Zomato account. Valid till 12 mins.,OTP
"Your OTP for transaction of Rs.33,487 is 859915. Valid for 10 min. Do not share this OTP.",OTP
"Sent Rs.1,341 From Federal Bank A/C XX3433 To MakeMyTrip On 02/05/2024 Ref OXB49TA0JNPH",Travel
"Reminder: Your credit card payment of Rs.15,276 is due on 09/05/2026. A/c XX7184",Bills
"Hey Vikram, are we still meeting at the clinic at 8 am today? Let me know!",Personal
"Sent Rs.13,935 From Federal Bank A/C XX3822 To Tata Cliq On 17-09-2024 Ref YMJBT35YRWQ2",Transaction
"Overdue Notice: Rs.6,110 pending on your gas A/c XX4362. Pay by 02/11/2025 to avoid disconnection.",Bills
Can you pick up the parcel on your way back from the cafe near office?,Personal
Your order #ZUMI7R3Y54 at Myntra is confirmed. We'll notify you when it ships.,Shopping
"Rs.39,119 credited to your A/c XX5526 on 23-07-2025 by Axis Bank. Avl Bal: Rs.22,942",Transaction
"UPI txn of Rs.8,419 to Arjun@okicici successful. Ref 5I0HIVTQ3MD4",Transaction
Amazon: Flat 50% OFF on your next order! Use code SAVE15. Valid till 01-08-2024.,Promotion
Cred: Flat 50% OFF on your next order! Use code SAVE30. Valid till 05/11/2025.,Promotion
Behrouz Biryani: Your order #IYT1R9GG has been placed and will arrive in 31 mins!,Food
IRCTC: Your booking PNR WA7W0J for 16-03-2026 is confirmed. Have a safe journey!,Travel
"Hey Priya, are we still meeting at the park at 4 pm today? Let me know!",Personal
"Suresh: Reminder, the doctor called, please call back when free.",Personal
"Don't forget the exam on 09-06-2026 at 11:00, Priya.",Personal
Uber: Your driver Divya is 4 mins away. OTP 7304,Travel
Myntra: Flat 10% OFF on your next order! Use code SAVE67. Valid till 20-10-2025.,Promotion
"UPI txn of Rs.6,675 to Anjali@paytm successful. Ref 2Y8FV2BC2NNU",Transaction
KFC: Your table for 3 at 24-07-2024 9:00 PM is confirmed.,Food
"Divya: Reminder, dad called, please call back when free.",Personal
Order #FTOBDDFK from Zomato delivered! Enjoy your meal. Rate your experience.,Food
"Hey Rahul, are we still meeting at the clinic at 6 pm today? Let me know!",Personal
"Don't forget the wedding on 08/05/2025 at 18:00, Rahul.",Personal
"Paytm: Your Rs.278 cashback is waiting. Use it before 12/10/2024, or it expires!",Promotion
IRCTC: Your booking PNR 2IW4AG for 11-09-2025 is confirmed. Have a safe journey!,Travel
Faasos: Your table for 2 at 01-02-2025 6:00 PM is confirmed.,Food
"Flipkart: Your Rs.142 cashback is waiting. Use it before 02/10/2024, or it expires!",Promotion
Your order #248HFWHVHY at Croma is confirmed. We'll notify you when it ships.,Shopping
Dominos: Your table for 5 at 24/05/2024 7:00 PM is confirmed.,Food
KFC: Your order #C8TUUZ5B has been placed and will arrive in 20 mins!,Food
BigBasket: Order #F2PDLE71XE delivered successfully. Thank you for shopping with us!,Shopping
Yatra: Your booking PNR BTV1GV for 15-07-2025 is confirmed. Have a safe journey!,Travel
"Your OTP for transaction of Rs.39,190 is 507574. Valid for 5 min. Do not share this OTP.",OTP
Your Behrouz Biryani order of Rs.813 has been confirmed. ETA 40 mins.,Food
Myntra: Flat 40% OFF on your next order! Use code SAVE38. Valid till 08/04/2024.,Promotion
Your order #JIVOVC8WRM at Flipkart is confirmed. We'll notify you when it ships.,Shopping
Uber: Your driver Anjali is 8 mins away. OTP 9308,Travel
Last chance! 30% cashback on Flipkart with Paytm. Offer ends 06-05-2025.,Promotion
BigBasket: Your order #YZ9IXR079M is out for delivery today. Be available!,Shopping
Myntra: Flat 50% OFF on your next order! Use code SAVE37. Valid till 22/01/2024.,Promotion
"Sent Rs.1,815 From PNB A/C XX9532 To IRCTC On 12-11-2024 Ref IQO0PNP6C36B",Travel
"Sent Rs.16,463 From IDFC First Bank A/C XX8699 To McDonald's On 05/09/2025 Ref 1EYN70W1PFXM",Transaction
Your Cafe Coffee Day order #NWIZ9AD5 is out for delivery. Track live status in the app.,Food
Your KFC order #G939UG5X is out for delivery. Track live status in the app.,Food
"Your OTP for transaction of Rs.45,449 is 319944. Valid for 10 min. Do not share this OTP.",OTP
"BigBasket: Refund of Rs.6,409 for order #XLR4KSTZ11 has been initiated.",Shopping
Starbucks: Your order #BZTFF6VZ has been placed and will arrive in 17 mins!,Food
Ola: Your booking PNR LFRC31 for 08-10-2024 is confirmed. Have a safe journey!,Travel
Nykaa: Order #BXSPVJN85Z delivered successfully. Thank you for shopping with us!,Shopping
"Your Tata Cliq order of Rs.13,846 has been shipped. Track: EFQD47MXY5",Shopping
Overdue Notice: Rs.947 pending on your electricity A/c XX7890. Pay by 24/04/2026 to avoid disconnection.,Bills
